,btc_price,btc_volume,eth_price,eth_volume,sol_price,sol_volume,btc_price_return,eth_price_return,sol_price_return,btc_price_MA7,btc_price_MA30,eth_price_MA7,eth_price_MA30,sol_price_MA7,sol_price_MA30,btc_price_RSI,btc_price_MACD,btc_price_Signal,btc_price_MA20,btc_price_BB_upper,btc_price_BB_lower,eth_price_RSI,eth_price_MACD,eth_price_Signal,eth_price_MA20,eth_price_BB_upper,eth_price_BB_lower,sol_price_RSI,sol_price_MACD,sol_price_Signal,sol_price_MA20,sol_price_BB_upper,sol_price_BB_lower,btc_volatility_30d,btc_volatility_90d,btc_momentum_14d,btc_momentum_30d,btc_volume_ma20,btc_volume_ma50,btc_price_to_ma50,eth_volatility_30d,eth_volatility_90d,eth_momentum_14d,eth_momentum_30d,eth_volume_ma20,eth_volume_ma50,eth_price_to_ma50,sol_volatility_30d,sol_volatility_90d,sol_momentum_14d,sol_momentum_30d,sol_volume_ma20,sol_volume_ma50,sol_price_to_ma50
2022-10-21,19165.0,1923.43991085,1300.0,14744.40106527,28.10867691,967208274.0,0.006406553589245467,0.01317122593718345,0.0008396107920634055,19220.714285714286,19348.7,1298.8714285714286,1314.0233333333333,29.461138317142858,31.90442778266667,41.876936697653825,-148.47104801638488,-154.58316485707746,19399.5,20150.74920528178,18648.25079471822,43.46201743462019,-26.901989843329602,-33.60844391769789,1308.95,1362.4784085922536,1255.4215914077465,24.748561488916096,-1.1719732870437483,-0.8588453992522231,31.287443447000005,34.99020005733324,27.58468683666677,0.2683937656288036,0.45201801174554873,-0.018789678476346494,0.037853352106574256,1268.4745472515,1866.052134544,0.9767645724711913,0.32436103213543843,0.6567141831532006,-0.02365752910251595,0.04208416833667328,11862.617299728,17339.666685756398,0.9229821126066577,0.4356096397057597,0.6389933082795782,-0.1482597197949107,-0.0881615404657985,683701032.55,819023230.16,0.8698207633002719
2022-10-22,19206.0,455.42088912,1313.9,2568.47706852,28.01386261,474234383.0,0.002139316462301144,0.010692307692307779,-0.0033731327982310377,19240.714285714286,19342.133333333335,1304.3999999999999,1313.6133333333335,29.23806899,31.757926368666666,45.109689213893965,-141.28313167407032,-151.92315822047604,19407.25,20146.463201931747,18668.036798068253,49.602676704307854,-23.94047850188781,-31.674850834535874,1310.8200000000002,1362.1429034755051,1259.4970965244952,25.61776643536645,-1.242492721187297,-0.935574863639238,31.085351658,35.0439193139849,27.126784002015103,0.22400663576817173,0.45190163261638105,-0.011019567456230672,-0.010153069113023716,1265.343901447,1841.0695581382001,0.979606076556781,0.26880790473061916,0.6546529590390455,-0.0014439884480923482,-0.009274619212788382,11571.4010450235,17162.975915906,0.9363330577805651,0.40436366392826295,0.6373297428731725,-0.14009702463556473,-0.13561218485881066,680802197.5,815316397.92,0.8686145741532849
2022-10-23,19574.0,1195.61743587,1364.1,9600.7167822,29.27007103,633157057.0,0.01916067895449336,0.03820686505822346,0.044842385267912954,19285.0,19351.466666666667,1312.685714285714,1314.8433333333332,29.109673364285715,31.611040878333334,52.54839984195969,-104.68538375146818,-142.47560332667447,19404.15,20139.83565227468,18668.464347725323,57.2088068181818,-17.342821712987416,-28.808445010226187,1312.855,1369.2546444566817,1256.4553555433183,32.27662682628345,-1.1833731706024757,-0.9851345250318856,30.900474167000006,34.83419980634972,26.96674852765029,0.23026613121662087,0.4432366111877698,0.006634096168680825,0.014512283611485488,1269.668184879,1855.8928625294,0.9986469746721005,0.29093599511669116,0.6366806780161132,0.030676237249716687,0.027802893309222254,11522.7789683005,17290.1292907542,0.9747999805625983,0.4100352037686261,0.6188867923850305,-0.11070745304500951,-0.13084931475996664,680799846.5,821688904.0,0.9086017460988369
2022-10-24,19332.0,1155.85918678,1343.9,14622.61849582,28.31006432,667625312.0,-0.012363339123326877,-0.01480829851183918,-0.0327982364312015,19254.285714285714,19365.166666666668,1314.457142857143,1315.7333333333333,28.693271638571428,31.439288012333332,54.08702724684832,-94.12378200297462,-132.80523906193451,19353.6,19941.821011109092,18765.378988890905,60.0,-13.587474408715252,-25.764250889924,1311.9450000000002,1365.5154739974723,1258.374526002528,32.22346826750341,-1.2001504321032286,-1.028137706446154,30.60985384,34.39742894742657,26.822278732573427,0.22587285956845982,0.4436695628224881,0.010506507762270578,0.02172189630569199,1204.683999608,1869.6407541019998,0.9869801531830773,0.2935585110663728,0.6370833579683032,0.041621454038133665,0.020270270270270396,11289.0739311775,17539.7204055492,0.96361646931614,0.4182432788719697,0.6207253209735845,-0.11450343542531594,-0.1539802117825677,678323258.65,827182316.98,0.8808776715958074
2022-10-25,20087.0,2804.51314609,1460.2,50817.58435359,30.93997574,1336242036.0,0.03905441754603767,0.08653917702209979,0.09289669533325884,19361.85714285714,19407.733333333334,1335.7714285714285,1321.3200000000002,28.804077967142856,31.392775154333332,66.35900700190962,-24.54846687805184,-111.15388462515799,19349.85,19916.948348487786,18782.75165151221,74.05232247730913,-1.2129148465789967,-20.853983681255,1317.3349999999998,1401.1812571747141,1233.4887428252855,50.69510229067203,-0.9898245786111879,-1.020475080879161,30.453158474,33.879391880825274,27.026925067174723,0.25050683929771606,0.42737447751213786,0.053937772181121835,0.06788942052099944,1255.4172108144999,1906.2217463411998,1.0252193654021255,0.37880427847312503,0.6160562900053785,0.14078125000000008,0.12966114807365003,13053.721428644,18354.6347937674,1.0493741987041285,0.4968970934280813,0.6106122605995409,0.0052996593303216155,-0.043153553142217804,712337851.05,843655385.38,0.9634605584699836
2022-10-26,20775.0,2711.06904662,1566.8,43527.39091123,31.28472137,1250974763.0,0.03425100811470094,0.07300369812354468,0.011142401432277182,19597.428571428572,19459.366666666665,1376.0,1328.99,29.144638334285712,31.306247393333333,71.67738478027867,85.12505314150621,-71.89809707182515,19391.05,20207.11565139324,18574.98434860676,79.17291622026997,16.999778996651003,-13.283231145673799,1328.05,1467.2911085703213,1188.8088914296786,50.51004755395205,-0.7862582376859564,-0.97363171224052,30.350253582,33.52549256332805,27.17501460067195,0.2610891049108627,0.42631953093083125,0.08445998851594716,0.08056798085925299,1319.026186898,1896.1036563543998,1.0581889306561536,0.41990305078526313,0.6216844044698331,0.2103514870606411,0.17214034562729097,14455.624772154002,18647.793577004402,1.1258302890598726,0.47656449945862905,0.6010399309833553,0.00382589869999328,-0.07661718916038274,739272097.4,844750800.26,0.9739574520503951
2022-10-27,20296.0,1668.35551143,1514.1,27125.70493701,30.63062477,1275994871.0,-0.02305655836341758,-0.033635435282103665,-0.02090786081372087,19776.428571428572,19500.066666666666,1409.0,1335.1966666666665,29.50828525,31.235597229,61.51340516161363,131.87068787886528,-31.144340081687066,19429.25,20339.219085660356,18519.280914339644,72.09756097560975,26.871265295516196,-5.2523318574358,1337.1799999999998,1499.4202195579362,1174.9397804420635,50.36728586507879,-0.6699873775572343,-0.912902845303863,30.2317115785,33.15741689273319,27.30600626426681,0.2700027501571085,0.4278825649969802,0.04742736233679112,0.06401048492791617,1337.914954266,1890.5452861161998,1.0327176512491731,0.4338328912191219,0.6241814022107459,0.17590866728797772,0.14022140221402202,15244.568448130502,18751.4090314658,1.0897823458282951,0.4708245255029348,0.6009944768413444,0.0028190114506636554,-0.06471745148539065,770611216.65,854686439.5,0.9548308547402707
2022-10-28,20599.0,1827.61380674,1554.9,32632.99075138,32.11126328,1063403956.0,0.014929050059125037,0.02694670101050134,0.04833850178107224,19981.285714285714,19539.6,1445.4142857142856,1342.4533333333334,30.08008330285714,31.198124695,67.3011224987799,191.1629009878634,13.317108132223026,19488.2,20537.704665125737,18438.695334874265,73.71323529411765,37.55381136675783,3.308896787402926,1349.135,1537.8232282332042,1160.4467717667958,58.30549704623719,-0.4531431771993226,-0.820950911682955,30.208378029,33.061848109338385,27.35490794866161,0.26872788042459467,0.42868031740374835,0.07392732391429013,0.06109308195539076,1403.4297064409998,1891.9137032337999,1.0467748115459785,0.4385638267545408,0.6253879108243116,0.19893592412676386,0.1628028716721508,16673.6633965015,19001.227450432,1.1204435368228085,0.4907150619841712,0.6020763896756811,0.07011085133800843,-0.03382461744683485,805430354.65,856393105.7,1.001921282564511
2022-10-29,20821.0,1213.18946622,1620.7,23241.20502771,32.85712814,1165931963.0,0.010777222195252234,0.042317833944305105,0.02322751532682754,20212.0,19580.566666666666,1489.2428571428572,1351.936666666667,30.771978378571426,31.161613972999998,70.8680142687277,253.1478212186994,61.2832507495183,19557.0,20763.27796395822,18350.72203604178,79.37425607889816,50.744366706143865,12.795990771151114,1363.995,1587.7380055362999,1140.2519944637,62.642483453151605,-0.2185877815092283,-0.7004782856482097,30.2055402755,33.04777225356125,27.363308297438746,0.2691230810494221,0.42861736726073285,0.09204867303052544,0.06272968558595338,1428.7254539465,1835.9912179110001,1.0586479041100207,0.4509060100615951,0.6291701175112984,0.27093789209535757,0.21291722795988632,17721.3456488375,18901.8314235264,1.169518481956784,0.4913901302382627,0.6017031498375401,0.11096336892118175,-0.03226046033355734,843434456.4,855988926.28,1.0263992629795415
2022-10-30,20628.0,679.83876303,1589.9,9366.40803445,32.96593094,731319297.0,-0.009269487536621712,-0.019004134016165852,0.003311391048432588,20362.571428571428,19620.666666666668,1521.5,1360.6466666666665,31.299958365714286,31.153396860666664,66.23809523809524,283.43061830874285,105.71272426136322,19631.85,20910.440552137534,18353.259447862463,74.1326530612245,58.04358394690303,21.8455094063015,1378.98,1621.2872395036718,1136.6727604963282,61.19329986066341,-0.023648854612321912,-0.5651123994410322,30.255295086,33.25795438866748,27.252635783332522,0.2693890181680118,0.42884469539998055,0.07080564784053167,0.06193050193050187,1410.0682411835,1822.4801338312,1.049949457057841,0.45574546972849483,0.6280941656429174,0.2172881096393846,0.19667318982387494,17697.9508824285,18917.412135044,1.1503725560281144,0.487367954187128,0.6014045030645434,0.09271455223293401,-0.007422319408324274,847965823.35,855992410.1,1.031190169261553
2022-10-31,20498.0,1880.02456732,1573.4,14954.99082301,32.61103821,1174404933.0,-0.006302113631956541,-0.01037801119567272,-0.010765439345423955,20529.14285714286,19660.2,1554.2857142857142,1369.3633333333335,31.914383207142855,31.15811831166667,61.74944403261675,293.55610755810994,143.28140092071257,19703.8,21008.350190684643,18399.249809315355,70.88585736487654,61.78463923300342,29.833335371641883,1393.65,1646.042221917218,1141.2577780827821,55.87688266397911,0.10104004531673283,-0.4318819104894792,30.347003555500002,33.523731476729566,27.17027563427044,0.26951715016622896,0.42852964788137715,0.04865196705376773,0.06141259320629655,1437.4228468905,1843.1927333580002,1.044754514799245,0.4549967959172344,0.6283567900626502,0.18167480285392412,0.19932921716594243,17764.171337558997,18957.3312316358,1.1416290452951154,0.483845048393975,0.5963939064733624,0.0443928677969081,0.004362370515248459,870032473.4,864336186.84,1.0215940303480393
2022-11-01,20480.0,1276.69180973,1578.8,18815.98352864,32.24842453,729292793.0,-0.0008781344521416878,0.0034320579636455406,-0.011119354056283948,20585.285714285714,19707.833333333332,1571.2285714285715,1379.44,32.101304462857144,31.164542516333334,64.8753894080997,296.7079169978315,173.96670413613637,19769.95,21091.812557555797,18448.087442444204,73.74113475177305,64.44233623227842,36.75513554376919,1407.865,1668.6299417429505,1147.1000582570496,59.39168921064846,0.1686528779640888,-0.3117749527987656,30.401150512999997,33.672137897207726,27.13016312879227,0.2656044243880265,0.42839762561756267,0.05927381814420185,0.07500918586950811,1457.7439019375001,1818.7868296183997,1.0458851466945842,0.4439732557709339,0.6282355822835888,0.20427154843630824,0.23681942812377588,18244.898574132,18970.182097374,1.1478492004751928,0.4834795851564614,0.5946125776625798,0.06909130719987866,0.006012227144616578,881990758.25,844894043.3,1.013521192565578
2022-11-02,20154.0,2292.08236192,1518.6,14338.94609207,30.7880764,1166999748.0,-0.015917968749999956,-0.038130225487712166,-0.04528432477814448,20496.571428571428,19725.1,1564.3428571428572,1385.9466666666667,32.03035518142857,31.09189103466667,62.9471032745592,269.790298558888,193.13142302068673,19808.8,21127.704744980125,18489.895255019874,69.50200534759358,60.98791267065894,41.60169096914714,1419.415,1678.206810453873,1160.623189546127,58.35653426365212,0.10320891735488047,-0.2287781787680364,30.413328362000005,33.68837416223355,27.13828256176646,0.2568826254492165,0.42888980889859607,0.05374882359092337,0.02638011815033603,1426.3089158415,1786.0868762274,1.029260958559913,0.45400771769586995,0.631422572911454,0.18160597572362258,0.14749886655584077,17089.8006398405,18654.6801163766,1.1049828278712381,0.4937455018079324,0.5989531279931957,0.06530191822933284,-0.066111669383628,875218152.85,832530405.72,0.969234613627687
2022-11-03,20209.0,1001.18058729,1531.1,8260.9358774,30.8438797,832207929.0,0.0027289868016273644,0.008231265639404794,0.0018124971263224765,20484.14285714286,19720.633333333335,1566.7714285714285,1391.5800000000002,32.060820171428574,30.98260466266667,64.7894469812278,250.01392743368706,204.5079239032868,19860.2,21156.01181220379,18564.388187796212,70.36793692509856,58.583587513599014,44.99807027803752,1431.125,1687.7606571609133,1174.4893428390867,63.09674097833135,0.05521053434362244,-0.17198043614570466,30.455151463000004,33.729735285719485,27.18056764028052,0.23461074552276653,0.42543269456098026,0.06122984823819766,-0.006587032394435477,1414.68743926,1750.2323618661999,1.0320950984037227,0.4482994602867728,0.6166279510561409,0.19328189540955498,0.12407312238455326,16667.895355064502,18448.513159763403,1.1158238410692551,0.4814364063360647,0.5938202265689698,0.09822944185903437,-0.0960830525272226,875014378.75,829102479.82,0.9729809016187947
2022-11-04,21153.0,3501.47535754,1645.2,24752.99536987,33.78085327,1364403572.0,0.04671186105200653,0.07452158578799573,0.0952206271897762,20563.285714285714,19753.666666666668,1579.6714285714286,1401.3400000000001,32.29933302714286,30.972837003,70.86481947942906,306.9753013107111,225.00139938477167,19964.55,21325.56037933104,18603.53962066896,74.44759206798868,65.1342320485112,49.02530263213225,1449.625,1712.2090567174682,1187.0409432825318,71.09286851717178,0.2512642736442743,-0.08733149418770889,30.665426731500002,34.229448578140975,27.101404884859033,0.26931590544709877,0.4321730813838862,0.1037307591964518,0.049151869854181074,1573.1896579979998,1769.630445761,1.0786953462044488,0.4906963141536189,0.6277495995860249,0.2655384615384615,0.21650399290150846,17647.637435312503,18265.3963827146,1.195968078440153,0.5592497021650742,0.6155650353839562,0.2017944984803628,-0.008599835524586652,915843282.75,833602995.2,1.0651360620990558
2022-11-05,21301.0,774.12522007,1627.4,5212.5734099,36.76576233,2470595904.0,0.006996643502103828,-0.01081935327011907,0.08836097289025058,20631.85714285714,19798.666666666668,1580.6285714285714,1410.5033333333336,32.85770934,31.086935107,71.50482447136112,359.9111321111086,251.9833459300391,20066.4,21509.09621853063,18623.703781469372,72.08057472883506,68.10428993713458,52.841100093132724,1465.69,1730.6059461535158,1200.7740538464843,76.78745901256028,0.6401166237670743,0.05815812940324777,30.995272827500003,35.47040230365181,26.520143351348192,0.26718711466525785,0.43199052717410275,0.10908049567843392,0.06766578116385147,1591.0453385195,1734.8244132396,1.0845844505386517,0.4930431445620985,0.6279725484837225,0.23860263338153587,0.2032532347504621,17683.137990991,17891.028070285996,1.179723315229841,0.6103668464983268,0.633091555470515,0.3124131735006035,0.10265907925906292,1008953592.0,867695862.78,1.155930776797473
2022-11-06,20907.0,551.95849001,1568.4,6448.02704981,32.68358231,1650006613.0,-0.01849678418853573,-0.03625414772029001,-0.11103210599468627,20671.714285714286,19844.5,1577.5571428571427,1418.4,32.81737382142857,31.07633902266667,63.610373698182556,365.8533228281012,274.7573413096515,20134.4,21602.006056425664,18666.79394357434,64.2131626547934,64.94858839759877,55.26259775402594,1477.535,1738.3408303757624,1216.7291696242378,58.9070796905246,0.6118342568972786,0.16889335490205393,31.068208123000005,35.60619986862898,26.530216377371033,0.26537986841913014,0.4304098183738745,0.06810054153468892,0.07039729674380513,1561.562087891,1726.9180264981999,1.0636641696734372,0.5046638495230923,0.626199143473988,0.14976907851330568,0.17791963950431855,17599.8307424905,17782.0026579814,1.135318959189612,0.694803878778011,0.6561517584278387,0.1166212161392215,-0.00963237636696368,1058511897.65,890669947.44,1.0282753843955288
2022-11-07,20590.0,1417.99563473,1568.3,12802.91637167,29.60134506,2545092967.0,-0.015162385803797807,-6.375924509061104e-05,-0.09430536777655929,20684.85714285714,19883.5,1576.8285714285716,1426.8166666666666,32.387417657142855,30.977119382333335,62.650844730490746,341.0518674316918,288.0162465340596,20197.2,21627.615854150336,18766.784145849666,66.06069281419983,61.72804059998407,56.55568632321757,1490.4,1741.8328203675692,1238.967179632431,53.03345159427693,0.3368267614078704,0.2024800362032172,31.040058804,35.608540059192244,26.47157754880776,0.2692704727611777,0.4287442880173236,0.06507345334160974,0.060247167868177076,1556.235551933,1723.085146118,1.046289812623164,0.5022201271546937,0.6223013284913208,0.16697670957660526,0.19189846481228146,17716.012816550498,17686.8345973052,1.1314136646894764,0.7466760933010894,0.6707514390058387,0.04561207369238507,-0.09136826126943987,1150011897.35,927674405.8,0.9321589744304322
2022-11-08,18550.0,12035.90178845,1334.2,101551.81661404,24.15293694,6120104231.0,-0.0990772219524041,-0.14926991009373203,-0.18405947800535516,20409.14285714286,19853.666666666668,1541.8857142857141,1427.1733333333332,31.23091943,30.68508784,37.71775611315328,154.99885403072403,261.41276803339247,20168.4,21708.607422809775,18628.192577190228,42.28319451249388,39.82672206225175,53.20989347102441,1492.85,1736.7045942933823,1248.9954057066175,35.9204755014633,-0.31710428037338545,0.09856317288789668,30.802665711000003,36.248402899378966,25.35692852262104,0.3981445878832084,0.45493982062573673,-0.07651715039577833,-0.046027256364103875,2092.900873655,1895.4388430830002,0.9435737793309019,0.6750328517589601,0.6528623783822681,-0.08628954937679767,0.008084624102757898,22334.137436359997,19177.7958838042,0.9631071213044318,0.9126267012691416,0.7306457521742421,-0.21936147775402237,-0.2661778379081755,1421153611.2,1030652834.82,0.7646955681253899
2022-11-09,15877.0,8350.5654456,1099.7,60900.44049687,13.94085693,4647808136.0,-0.14409703504043125,-0.17576075550891923,-0.4228090370694273,19798.14285714286,19745.2,1482.0428571428572,1420.8233333333335,28.82417379142857,30.084088580000003,20.286338267410812,-205.76631434930096,167.9769515568538,20010.1,22434.38701618792,17585.812983812077,25.267393836704443,3.5071508767093746,43.269344952161404,1483.6799999999998,1770.7153479059054,1196.6446520940942,24.471678364240134,-1.640468552875813,-0.24924317226484527,30.095453739499998,39.361108384251814,20.829799094748182,0.5737156827515081,0.5129644418572444,-0.2357641395908544,-0.1700904291464116,2435.8459212704997,2011.565094222,0.8100807784775768,0.8456357000865492,0.7133527893748265,-0.298123563952004,-0.147651526895055,24814.356153023,20006.0465857852,0.7964016001900298,1.5084043587572584,1.0105160490800043,-0.5543876908755732,-0.5639507992915016,1613350436.9,1107209418.8,0.44631891001692997
2022-11-10,17551.0,8375.25692463,1294.9,27897.04163861,17.68140793,4084381465.0,0.10543553568054409,0.17750295535145955,0.26831571536686005,19418.428571428572,19694.933333333334,1448.3,1421.3200000000002,26.94382068142857,29.647573217,35.45618310903889,-352.5337104949067,63.87481914650171,19929.4,22569.945190917668,17288.854809082335,39.91534781008466,-9.416811173236283,32.73211372708187,1483.425,1771.1556406676966,1195.6943593323033,32.527646071409066,-2.3602060820116044,-0.6714357542141971,29.5740902905,40.359299902216705,18.788880678783293,0.6577616911390459,0.5434705016482314,-0.1352483247930627,-0.07912272417230704,2758.4367719595,2072.4114773618,0.896328988641018,0.9953862058220367,0.7723403747277848,-0.14477247209563426,0.011640625000000071,25471.98818169,19873.0193317078,0.9371218656461503,1.7254470305655762,1.1071050390837263,-0.4227539247806208,-0.42549685501112655,1769209096.45,1165023322.94,0.5708782379232341
2022-11-11,17007.0,5636.75561159,1284.8,25034.70917623,16.32674599,2191908978.0,-0.030995384878354515,-0.007799830102710792,-0.0766150492858404,18826.14285714286,19623.266666666666,1396.814285714286,1420.9966666666667,24.450376784285712,29.152948570666663,31.442446786526133,-506.9009443925206,-50.28033356130276,19819.45,22753.626436056642,16885.27356394336,37.212385190796326,-20.24080638418286,22.13752970482892,1481.9699999999998,1773.5783176925243,1190.3616823074753,28.629328794558035,-3.0052702714825337,-1.1382026576678645,28.9897344595,41.2907992923781,16.688669626621902,0.6627286652983428,0.5454009865377208,-0.1743773969610175,-0.11223051626037484,3017.503508083,2133.0057543996,0.870677712555022,0.995427453615124,0.7719221750582111,-0.1737089201877935,-0.00749324063344925,26595.299787075503,19880.506166846197,0.9303699755821329,1.7339469684937825,1.1116393529798612,-0.4915570325702864,-0.4761273315358838,1855092826.2,1192187451.64,0.5326721032149556
2022-11-12,16788.0,1882.26415655,1255.2,8584.47236153,14.53900146,866923655.0,-0.012877050626212694,-0.023038605230386033,-0.10949790797841641,18181.428571428572,19536.966666666667,1343.642857142857,1419.916666666667,21.27512523142857,28.619431305333332,29.157622739018095,-639.537370444581,-168.13174093795843,19680.15,22912.745911389353,16447.55408861065,32.08157662515933,-30.851733613452325,11.539677041172673,1476.525,1781.1754597595007,1171.8745402404995,25.87955962781993,-3.6190264477177934,-1.6343674156778505,28.253180980999996,42.14484304823681,14.361518913763184,0.6618352128000723,0.5456192777881141,-0.19369866961241056,-0.13361201424369096,3051.8358441170003,2118.787369926,0.8616769337687229,0.9978332580587753,0.7718566156165865,-0.22551983710742274,-0.025163094128611285,26544.487566042,19462.181114285,0.9098843362454658,1.755670251652924,1.1236213592762916,-0.5575084530196558,-0.5240062133542647,1866781156.1,1189876015.8,0.4803439597642255
2022-11-13,16310.0,2703.91194662,1219.5,18956.58973019,13.16452885,880792311.0,-0.028472718608529957,-0.02844168260038249,-0.09453693321246837,17524.714285714286,19441.266666666666,1293.8,1417.3366666666668,18.486689022857146,28.058001677666667,28.323293172690768,-774.2976772324437,-289.3649281968555,19529.05,23095.444049429323,15962.655950570675,31.92818110850898,-41.661414677826315,0.8994586973728751,1470.3049999999998,1791.0131734636834,1149.5968265363163,24.76748981617594,-4.168291620805618,-2.1411522567034043,27.4959042075,42.939121975462456,12.052686439537544,0.6654624522223307,0.547154368261418,-0.20932712817529575,-0.1496793702101038,3129.238482109,2154.4251300298,0.8393924671859817,1.0012801199299004,0.7725766516779683,-0.2329706270834644,-0.059680777238029226,26761.1861277605,19475.1664179764,0.8852596108196946,1.7698084824077736,1.1323331899926428,-0.6006626091051321,-0.5612908451374614,1877439506.05,1190038026.32,0.4408464848193986
2022-11-14,16589.0,7964.34006887,1241.6,21960.91892367,14.00135612,1365413449.0,0.01710606989576946,0.018122181221812195,0.06356682259844049,16953.14285714286,19358.7,1247.1285714285714,1416.2166666666667,16.258119174285714,27.538868618333332,30.665743396972985,-848.798798764441,-401.2517023103726,19354.15,23141.575915205918,15566.724084794085,33.899456521739125,-47.89280109945457,-8.858993261992616,1459.375,1796.0365659681052,1122.7134340318948,26.57380302118355,-4.4843702320760706,-2.6097958517779376,26.648973226499997,43.1205563416695,10.177390111330496,0.6683761332391065,0.5481514657711946,-0.19070153185676653,-0.12991712996957938,3387.2298282479996,2294.1230701318,0.8557073809855413,1.001340858979789,0.7733273068023712,-0.21088089487733586,-0.02634880803011308,25318.3528562645,19623.165844398798,0.9019702994895904,1.7863290796838764,1.139036875044117,-0.570655922395425,-0.5265869342487093,1878898076.7,1205135697.72,0.47469860534496483
2022-11-15,16874.0,5633.3993478,1252.3,14153.72033867,14.30129433,833458645.0,0.017180059075290854,0.008617912371134073,0.021422082791791697,16713.714285714286,19279.033333333333,1235.4285714285713,1414.4233333333332,14.850741658571428,27.009950415666665,32.62336160370086,-874.7606598078673,-495.9534938098716,19159.1,23039.096359197258,15279.10364080274,34.237713623636196,-51.37559329760256,-17.36231326911461,1443.65,1788.4654991022737,1098.8345008977265,27.372129642057033,-4.656979540597636,-3.0192325895418777,25.799801874499998,43.00010886441436,8.599494884585642,0.6699123337032156,0.5483058023698661,-0.17607421874999996,-0.12406561461794019,3533.346343307,2343.4432971374,0.8725256292122864,0.99922356573581,0.7728207514241882,-0.20680263491259188,-0.0411913329760355,23849.6693276365,19122.103671603,0.9108603531720457,1.786580822332999,1.1364530512365443,-0.5565273485935469,-0.5259581032733502,1858022270.8,1203078597.14,0.4913914544142
2022-11-16,16654.0,4035.80042365,1216.0,24779.08810083,14.28550816,487495993.0,-0.013037809647979182,-0.028986664537251405,-0.0011038280616940677,16824.714285714286,19182.6,1252.042857142857,1410.5733333333333,14.899977548571428,26.44530480766667,32.96007789678676,-902.6822243312599,-577.2992399141492,18977.0,22972.472226884463,14981.527773115537,35.0464518679581,-56.41452629276023,-25.172755873843734,1428.7450000000001,1786.2752267679332,1071.214773232067,28.40688689807898,-4.740403057523675,-3.3634666831382374,24.982546043999996,42.759965966007044,7.205126121992944,0.6681830744233311,0.5485421601860772,-0.1736627964672025,-0.1480022509848059,3651.718588918,2335.68496683,0.86331129178408,1.0011243765148679,0.7738582436239021,-0.19926247859870927,-0.08674427337589186,23732.338485827502,18795.3787812916,0.8858996252411454,1.7804266673395759,1.136316941122924,-0.5360051737431704,-0.5424959261007676,1818597326.9,1188354033.1,0.49715740424104415
2022-11-17,16686.0,2458.66689134,1200.1,16733.50874709,13.63873482,673219780.0,0.001921460309835421,-0.01307565789473697,-0.04527478706084753,16701.14285714286,19094.333333333332,1238.5,1406.8766666666668,14.32245281857143,25.894451587,32.80960281057871,-911.7184105039305,-644.1830740321054,18781.35,22825.32565066527,14737.374349334728,33.697793538219074,-60.98788375286654,-32.335781449648294,1411.0049999999999,1777.2811826820011,1044.7288173179986,27.830446003782583,-4.803336130015314,-3.651440572513653,24.058919620999998,42.19278360332906,5.925055638670933,0.668139074467765,0.5225678604564946,-0.17432826958285907,-0.13696079445536358,3683.2712431480004,2308.5963033276003,0.867422529280579,1.0008581720366705,0.7443921376269835,-0.21618444255763836,-0.08459191456903137,22937.364385613,18414.8681898266,0.8760659739508888,1.7815743746713029,1.1291545892758095,-0.5578139017316943,-0.547852242403288,1799088118.1,1181848018.64,0.48121239869878785
2022-11-18,16686.0,2458.66689134,1200.1,16733.50874709,13.2474966,357193046.0,0.0,0.0,-0.028685814715473712,16655.285714285714,19013.0,1226.3999999999999,1404.0400000000002,13.88256004857143,25.372674847,25.991615607868425,-908.4080901491398,-697.0280772555124,18574.6,22602.284950833873,14546.915049166124,25.30240816779491,-63.875979953771775,-38.64382115047299,1389.975,1753.847550706967,1026.1024492930328,21.684227557856147,-4.829113681511441,-3.886975194313211,23.078438044,41.329479087438884,4.82739700056111,0.6679223984867155,0.521828375699173,-0.21117571975606297,-0.12757502875666626,3745.5451144039994,2322.0884606462,0.8700512770242015,0.9992875096406921,0.7437589165282159,-0.27054461463651847,-0.06621537503890451,22611.979571582,18430.6654815922,0.8778102215408381,1.7805117175951435,1.1295862047399996,-0.6078400834307878,-0.5416217838241897,1758651172.25,1169967401.14,0.4743387860401404
2022-11-19,16690.0,1377.3963971,1216.8,4217.84831205,12.85101414,314294255.0,0.00023972192256982439,0.013915507041079911,-0.029928859162719035,16641.285714285714,18934.566666666666,1220.9142857142856,1401.8300000000002,13.641419002857143,24.864872106333333,24.828037995414334,-895.1432170489607,-736.6511052142021,18377.7,22367.569862013712,14387.83013798629,27.188888888888883,-64.07860825985108,-43.730778572348605,1371.3200000000002,1730.2584207560362,1012.3815792439641,14.485910680303661,-4.825905364746166,-4.074761228399803,22.072692204,40.246325859174,3.899058548825998,0.6680132603568352,0.5208029933721001,-0.21646871038918358,-0.12356246389749515,3780.4229961075,2301.360702128,0.8727491021508638,1.0001265911639479,0.7427271045301737,-0.25230428905001845,-0.05167173252279633,22354.551585462,18157.8290072044,0.8914834319474604,1.7805988881458197,1.127729351143356,-0.6504624594846529,-0.5424258483833095,1737799920.15,1152037587.42,0.4669510716020736
