,eth_price,eth_volume,eth_price_return,eth_price_MA7,eth_price_MA30,eth_price_RSI,eth_price_MACD,eth_price_Signal,eth_price_MA20,eth_price_BB_upper,eth_price_BB_lower
2021-09-19,3328.81,14845.79007061,-0.0311341238379641,3438.371428571428,3443.750333333333,33.46135662188507,38.449165642944536,76.83151595235302,3552.702,4043.1553075946254,3062.248692405375
2021-09-20,2977.58,74538.7053961,-0.10551218002829843,3394.937142857143,3435.4646666666667,28.495686515781415,-1.5712065260154304,61.15097145667933,3529.954,4082.186426558909,2977.7215734410916
2021-09-21,2765.88,79943.51517538,-0.07109800576306924,3299.062857142857,3419.6089999999995,32.74708478682422,-49.796042766357004,38.961568612072064,3476.6629999999996,4106.5373261150835,2846.7886738849156
2021-09-22,3079.09,22967.01681598,0.11324063227616521,3222.47,3411.6703333333335,40.487461528906806,-62.02614474649454,18.764025940358742,3441.2895000000003,4077.3175309107423,2805.2614690892583
2021-09-23,3154.03,16825.56510661,0.024338359710174062,3162.8671428571433,3410.9486666666667,43.807854973807586,-64.92316316687084,2.0265881189128265,3402.054,4004.819189104162,2799.288810895838
2021-09-24,2929.3,45129.10445943,-0.07125170020576854,3095.781428571429,3400.897,43.59926042593988,-84.38022132338347,-15.254773769546432,3354.1639999999998,3946.777405195014,2761.5505948049854
2021-09-25,2925.75,20319.23831938,-0.0012118936264636782,3022.9200000000005,3395.306,42.015135276801466,-98.94594812608238,-31.993008640853624,3302.8775,3853.9151103268514,2751.8398896731487
2021-09-26,3064.32,27221.76237745,0.047362214816713655,2985.1357142857146,3388.2273333333333,42.00074899353994,-98.17623609827024,-45.22965413233695,3259.679,3734.463894359088,2784.894105640912
2021-09-27,2923.93,31751.79700502,-0.045814405806182235,2977.4714285714285,3377.525,41.68986074261313,-107.6535701380385,-57.71443733347726,3234.395,3724.6824642707534,2744.1075357292466
2021-09-28,2807.46,25028.08328499,-0.039833374943996525,2983.4114285714286,3363.5956666666666,35.104721704318536,-123.14306466904736,-70.80016280059128,3200.136,3709.815563168441,2690.456436831559
2021-09-29,2851.4,32222.27687717,0.015651157986222408,2950.884285714286,3351.092666666667,30.700584157014944,-130.37018357887973,-82.71416695624897,3171.5055,3692.441113860692,2650.5698861393084
2021-09-30,3000.59,23002.61388777,0.052321666549765,2928.964285714286,3336.6943333333334,36.30932959714413,-122.64555955007154,-90.7004454750135,3161.0495,3687.125751446294,2634.973248553706
2021-10-01,3311.72,49721.68828236,0.10368960771048341,2983.595714285714,3319.3616666666667,48.03904809033244,-90.376346313255,-90.63562564266181,3163.2864999999997,3691.6349299817734,2634.938070018226
2021-10-02,3391.71,22276.68810358,0.024153612020340054,3050.1614285714286,3306.2,49.02758593298353,-57.68330065690907,-84.04516064551126,3162.568,3689.56357339996,2635.57242660004
2021-10-03,3417.43,13045.9904754,0.007583195497256501,3100.6057142857144,3288.823,52.028140390706525,-29.359993653710262,-73.10812724715106,3169.3585,3706.220656346335,2632.4963436536646
2021-10-04,3383.88,20584.18093893,-0.009817318862419877,3166.312857142857,3272.049,60.88062643271847,-9.511134962842789,-60.388728790289406,3166.7025000000003,3698.4911492672336,2634.913850732767
2021-10-05,3516.09,20181.62075484,0.03907053441611397,3267.5457142857144,3257.536,70.98383857595981,16.69502082017698,-44.97197886819613,3161.745,3677.5357053508337,2645.954294649166
2021-10-06,3576.54,39445.6957661,0.01719239268619388,3371.137142857143,3245.811,66.20537779428341,41.85887482886574,-27.605808128783757,3162.0095,3678.6890593514167,2645.3299406485835
2021-10-07,3587.91,13781.66857762,0.0031790501434347807,3455.04,3251.087666666667,64.74518439976617,62.004129396028475,-9.68382062382131,3171.46,3712.713376097403,2630.206623902597
2021-10-08,3563.15,14121.80445315,-0.006900953479880956,3490.9585714285713,3253.438,74.92940241801635,75.10569204100102,7.274081909143156,3177.8285000000005,3734.941758683589,2620.715241316412
2021-10-09,3574.03,4058.11599377,0.003053477961915796,3517.0042857142857,3258.4386666666664,75.35076879760994,85.38246400454409,22.895758328223344,3190.0895,3771.4591517879085,2608.7198482120916
2021-10-10,3422.0,10925.40685912,-0.04253741574637038,3517.657142857143,3265.515,63.84124821992446,80.33329714971842,34.38326609252236,3212.3105000000005,3793.4531906390134,2631.1678093609876
2021-10-11,3543.94,12867.47668366,0.03563413208649924,3540.5228571428574,3274.7470000000003,74.3402715074237,85.18932542984385,44.544477959986665,3251.2135,3810.27502442802,2692.1519755719796
2021-10-12,3490.18,30796.93392513,-0.015169557046676885,3536.8214285714284,3277.5503333333336,78.19013642519737,83.73454045923154,52.382490459835644,3271.768,3834.400951851796,2709.135048148204
2021-10-13,3609.35,16069.46073728,0.03414437077743848,3541.5085714285715,3288.4746666666665,79.46584768495121,91.146950633718,60.135382494612124,3294.5340000000006,3873.711963356589,2715.356036643412
2021-10-14,3790.53,34263.77186335,0.05019740396470285,3570.4542857142856,3300.2589999999996,79.96419196746932,110.368788227589,70.1820636412075,3337.5955000000004,3930.3418448789525,2744.849155121048
2021-10-15,3868.99,25266.77915585,0.020698952389243575,3614.1457142857143,3308.7173333333335,75.66952564326974,130.42978590680332,82.23160809432667,3384.7574999999997,3989.5075402950215,2780.007459704978
2021-10-16,3829.26,25412.05943583,-0.010268829849650607,3650.6071428571427,3317.317666666667,70.93120042862202,141.4913677249142,94.0835600204442,3423.0045,4039.074903409244,2806.934096590756
2021-10-17,3844.97,21126.11291104,0.004102620349623498,3711.031428571429,3332.1866666666665,70.65011591962907,149.79863134052903,105.22657428446117,3469.0564999999997,4065.430070111347,2872.6829298886523
2021-10-18,3744.75,36257.82379134,-0.02606522287560109,3739.718571428571,3342.4856666666665,66.37534373383431,146.60530646569168,113.50232072070727,3515.921,4035.7920704091975,2996.049929590802
2021-10-19,3878.13,18164.5427115,0.03561786501101549,3795.1400000000003,3360.796333333333,66.41100957354222,153.07269801428674,121.41639617942317,3567.2574999999997,4007.5114081687716,3127.003591831228
2021-10-20,4163.58,21436.07726164,0.07360506223360219,3874.315714285714,3400.3296666666665,72.1017439233758,179.1662646348177,132.9663698705021,3625.407,4057.6649210123,3193.1490789877002
2021-10-21,4055.82,38979.39129362,-0.0258815730693297,3912.214285714286,3443.3276666666666,66.42446452265119,188.97192207671742,144.16748031174518,3662.6119999999996,4109.046859966898,3216.1771400331013
2021-10-22,3970.42,29634.57535772,-0.021056161269484397,3926.7042857142856,3473.0386666666664,63.71214824890409,187.68835543345676,152.8716553360875,3691.5474999999997,4139.068627516526,3244.026372483473
2021-10-23,4172.37,12673.39646137,0.05086363659260229,3975.7200000000003,3506.983333333333,67.84874771797105,200.65378492453783,162.42808125377758,3729.2945,4205.874456398746,3252.7145436012543
2021-10-24,4082.17,6968.46745637,-0.021618408722141047,4009.605714285714,3545.412333333333,70.44743574654188,201.32979053806775,170.20842311063564,3764.2090000000003,4236.535750410837,3291.8822495891636
2021-10-25,4220.89,16592.16979614,0.03398192627940544,4077.6257142857144,3588.5836666666664,70.75146067966823,210.63105088441716,178.29294866539195,3799.4489999999996,4298.25747533843,3300.6405246615695
2021-10-26,4131.91,11765.55931136,-0.02108086209306581,4113.88,3624.17,69.25602078844874,208.41988960723302,184.31833685376017,3827.2175,4335.520580739679,3318.9144192603217
2021-10-27,3923.22,28262.4705111,-0.050506908427337516,4079.542857142857,3657.4796666666666,58.937938183081506,187.66470752844543,184.9876109886972,3843.983,4341.046771111467,3346.9192288885333
2021-10-28,4289.81,24796.74293611,0.09344110195196809,4112.97,3706.8913333333335,62.859821557355104,198.50854256610774,187.69179730417932,3880.3160000000003,4396.799385758132,3363.8326142418687
2021-10-29,4417.0,28636.6006466,0.029649331788587308,4176.767142857143,3759.078,63.769303054819936,214.88842993104436,193.13112382955234,3922.4645000000005,4470.3360462001665,3374.5929537998345
2021-10-30,4323.27,11608.82109171,-0.021220285261489558,4198.324285714286,3803.167333333333,62.0845707128774,217.7957669841312,198.06405246046813,3967.528,4489.738141271007,3445.3178587289926
2021-10-31,4288.58,10781.28188623,-0.008024018856097492,4227.811428571428,3835.729333333333,60.75183596306261,214.82429866977873,201.41610170233025,4004.7599999999998,4505.551890131041,3503.968109868959
2021-11-01,4323.95,16947.31847068,0.008247485181575254,4242.534285714285,3866.8040000000005,64.49376908062659,212.8696235098755,203.7068060638393,4046.4485,4503.808318237087,3589.088681762913
2021-11-02,4595.58,26443.16382493,0.06281987534545963,4308.772857142857,3906.075666666666,66.79149015844781,230.58080823063665,209.08160649719878,4095.7599999999998,4567.141696002592,3624.3783039974073
2021-11-03,4606.95,20757.30664323,0.0024741164336166133,4406.448571428571,3946.844666666667,61.904020362246065,242.73639958472995,215.81256511470502,4136.581,4637.165105805634,3635.996894194366
2021-11-04,4538.2,12328.02402689,-0.014923105308284224,4441.932857142857,3980.915,63.22850279170276,244.00945378426422,221.45194284861688,4170.0415,4684.583074169068,3655.4999258309326
2021-11-05,4480.0,9539.81516517,-0.012824467850689691,4450.932857142857,4011.0303333333336,64.18605169092346,237.58339136185623,224.67823255126476,4202.5785000000005,4708.6149067316255,3696.542093268376
2021-11-06,4522.65,7683.8595728,0.009520089285714128,4479.415714285714,4042.188333333333,60.70040812336566,233.24350323761337,226.39128668853448,4236.4625,4732.328659823245,3740.596340176754
2021-11-07,4617.75,8450.58151851,0.021027494942124747,4526.4400000000005,4077.3416666666667,66.31214746049729,234.77158515465817,228.06734638175922,4280.1125,4746.55208376188,3813.6729162381203
2021-11-08,4811.59,18808.81247314,0.04197715337556174,4596.102857142857,4118.593666666667,67.40649936939377,248.7563606149688,232.20514922840115,4326.7855,4810.357511574128,3843.213488425872
2021-11-09,4733.09,19207.51280091,-0.016314773287000817,4615.7471428571425,4162.296666666667,67.82541659253988,250.61615494295984,235.8873503713129,4355.261,4864.745612397102,3845.776387602898
2021-11-10,4634.19,26205.78762399,-0.020895440399400944,4619.638571428571,4198.638333333333,72.54885792034301,241.3277755139734,236.975435399845,4384.1795,4887.722753877175,3880.636246122825
2021-11-11,4723.51,18555.9336368,0.019274134206840987,4646.111428571428,4239.749333333333,66.69052676949599,238.4256232489397,237.26547296966396,4421.834000000001,4907.411491778659,3936.2565082213423
2021-11-12,4673.95,14220.48224309,-0.01049219753954167,4673.818571428571,4275.236,60.51685889932137,229.48125183617685,235.70862874296657,4446.913,4930.045801361618,3963.7801986383806
2021-11-13,4646.02,7134.54508534,-0.0059756736807196065,4691.442857142857,4303.752333333334,63.962069890379894,217.63034828673244,232.09297265171975,4475.1055,4933.808934314071,4016.402065685928
2021-11-14,4630.85,14195.62760862,-0.003265160287730162,4693.314285714286,4329.147666666667,65.06085594346514,204.6551919641006,226.60541651419592,4495.603499999999,4942.974642719149,4048.2323572808486
2021-11-15,4562.3,24730.82637861,-0.014802897956098793,4657.701428571429,4353.582333333334,60.19051365148316,186.6888422302536,218.62210165740746,4517.123,4930.98367969019,4103.262320309809
2021-11-16,4209.77,41910.83404383,-0.07727023650351794,4582.941428571428,4365.742333333334,34.572166638674986,142.3630828407122,203.37029789406841,4531.4505,4872.107046746123,4190.793953253877
2021-11-17,4291.83,17048.1512748,0.019492751385467466,4534.032857142857,4383.9783333333335,38.07321393426491,112.55864932650456,185.20796818055564,4531.5515,4871.907456781695,4191.195543218304
2021-11-18,3999.76,44371.48336978,-0.0680525556697259,4430.64,4388.032666666667,32.5677618202774,64.62584643843275,161.09154383213107,4510.6894999999995,4923.950226850235,4097.428773149764
2021-11-19,4300.36,44830.54185962,0.07515450927055611,4377.27,4392.592000000001,44.97308006581671,50.31466643850854,138.93616835340654,4509.544,4925.1126581768285,4093.9753418231708
2021-11-20,4415.51,8929.16457495,0.02677682798649439,4344.34,4404.581666666667,47.118777161051604,47.71457194924096,120.69184907257343,4515.8905,4920.995804956814,4110.785195043187
2021-11-21,4265.94,5343.96313025,-0.033873776755120155,4292.21,4414.432333333333,40.808360548661,33.2021951049519,103.19391827904914,4512.99,4924.659208646106,4101.320791353894
2021-11-22,4094.09,29628.13688591,-0.04028420465360494,4225.322857142857,4411.823,31.036177950691425,7.744894784155804,84.10411358007049,4487.915500000001,4937.727459143335,4038.1035408566663
2021-11-23,4342.53,29680.93324532,0.060682593689928455,4244.288571428571,4420.501666666666,40.52820487946838,7.530031059495741,68.78929707595555,4474.6945,4925.318191272146,4024.070808727854
2021-11-24,4270.67,13289.92855615,-0.016547957066502583,4241.265714285714,4422.160999999999,41.06681214551817,1.543456562289066,55.34012897322225,4461.318,4919.818430102477,4002.8175698975238
2021-11-25,4525.78,10134.06504526,0.05973535768392302,4316.411428571429,4435.289999999999,45.50705537503691,17.186186439836092,47.70934046654502,4463.607,4922.956449094154,4004.2575509058456
2021-11-26,4045.9,36211.3419067,-0.10603255129502531,4280.0599999999995,4439.379333333333,38.063380683222015,-9.034993131200281,36.36047374699596,4439.7695,4934.348031190632,3945.1909688093683
2021-11-27,4100.3,9399.45915643,0.013445710472330008,4235.03,4433.062333333333,39.73145067814723,-25.136088314990047,24.061161334598758,4413.897,4923.192156821712,3904.6018431782873
2021-11-28,4300.86,13333.77599878,0.048913494134575464,4240.018571428571,4429.191000000001,44.1956920176034,-21.465367010951013,14.955855665488805,4388.360500000001,4863.7855794028565,3912.9354205971445
2021-11-29,4448.71,15407.04789731,0.03437684556112042,4290.678571428572,4433.372333333334,48.056250491969344,-6.550524199969004,10.654579692397244,4374.1415,4822.389038251322,3925.8939617486776
2021-11-30,4630.88,53996.46762082,0.04094894924596115,4331.871428571429,4444.782333333334,57.65217675726949,19.741623577295286,12.471988469376852,4373.976000000001,4821.821532834649,3926.1304671653525
2021-12-01,4587.58,35230.738646,-0.009350274677815018,4377.144285714286,4453.570000000001,55.45098993294776,36.6617778349555,17.309946342492584,4367.1795,4796.42988809896,3937.92911190104
2021-12-02,4516.03,19141.4870112,-0.015596458263398172,4375.751428571429,4450.918333333334,60.35734204286018,43.79281860280935,22.606520794555937,4359.2835,4770.191839082232,3948.375160917767
2021-12-03,4222.8,29029.99814945,-0.06493092384240129,4401.022857142857,4438.113333333333,48.43938637863594,25.489185943973098,23.183053824439373,4338.1224999999995,4730.006227862116,3946.2387721378827
2021-12-04,4124.51,55450.38539722,-0.02327602538599982,4404.481428571429,4424.323666666666,44.104681409690194,3.0174602318484176,19.149935105921184,4312.8055,4690.2185692225075,3935.3924307774932
2021-12-05,4198.73,20058.71141776,0.01799486484455115,4389.891428571429,4414.948,48.59552557560256,-8.702295927017076,13.579488899333533,4294.627,4656.129573280434,3933.124426719567
2021-12-06,4357.06,51987.00051643,0.03770902153746514,4376.7985714285705,4409.428333333333,55.52646068619994,-5.154956211859826,9.832599877094863,4301.9915,4662.214231289751,3941.768768710249
2021-12-07,4311.66,15870.26106595,-0.010419870279500532,4331.1957142857145,4399.225333333334,49.2907198492751,-5.938607931188017,6.678358315438287,4302.983,4663.197129013572,3942.7688709864283
2021-12-08,4442.56,11704.28066716,0.030359536698162826,4310.478571428571,4386.924333333333,53.84508699484161,3.957261609863963,6.134138974323423,4325.1230000000005,4660.436364268105,3989.8096357318964
2021-12-09,4105.61,16798.75151737,-0.07584590866527419,4251.847142857143,4366.008333333333,40.93300475177275,-15.213863525891611,1.8645384742804163,4315.3855,4664.743669729571,3966.0273302704304
2021-12-10,3901.67,24219.7676061,-0.04967349553415923,4205.971428571429,4341.590999999999,46.46683879691733,-46.32931639833896,-7.77423250024346,4289.693499999999,4681.095001558258,3898.291998441741
2021-12-11,4089.22,8778.17998493,0.04806916012886786,4200.929999999999,4320.448,49.74519832217234,-55.21829723688552,-17.263045447571873,4280.8575,4682.365392240656,3879.3496077593445
2021-12-12,4136.06,6795.05903098,0.011454507216535292,4191.977142857143,4302.518333333333,45.92184190208463,-57.81680590256292,-25.373797538570084,4282.956,4680.775565997553,3885.1364340024475
2021-12-13,3786.59,21135.23921476,-0.08449345512395856,4110.481428571428,4273.870666666667,35.101748764704325,-87.0717422542757,-37.71338648171121,4255.159,4709.173517268427,3801.144482731573
2021-12-14,3862.68,11516.07278472,0.02009459698567828,4046.3414285714284,4248.265,31.848340784287785,-102.93014831610981,-50.756738848590935,4234.7595,4721.335073465872,3748.1839265341287
2021-12-15,4020.51,33173.40608857,0.040860231756190135,3986.0485714285714,4230.205333333333,37.2887890647766,-101.59140493645145,-60.92367206616304,4209.496,4684.787605666249,3734.204394333751
2021-12-16,3955.08,16395.42037346,-0.016274054784094605,3964.5442857142857,4221.715666666667,37.39137862052535,-104.60428228929504,-69.65979411078945,4204.955,4688.491633500297,3721.4183664997026
2021-12-17,3877.3,35047.53813234,-0.01966584746705491,3961.062857142857,4207.898,41.40128022617994,-111.97739950546202,-78.12331518972397,4193.805,4697.372303963445,3690.237696036556
2021-12-18,3961.56,19864.71782747,0.021731617362597655,3942.8257142857146,4206.624666666667,45.91601962917107,-109.75636713060248,-84.44992557789968,4176.84,4688.025594723279,3665.6544052767213
2021-12-19,3922.28,8466.23956639,-0.009915285897474702,3912.285714285714,4194.022,42.947883982551495,-109.89890453342605,-89.53972136900495,4150.5185,4656.952254727437,3644.0847452725625
2021-12-20,3946.12,16426.6042467,0.0060780974331255955,3935.075714285714,4178.375666666666,38.74482350621178,-106.85640358653973,-93.00305781251191,4116.2805,4576.450655233183,3656.1103447668165
2021-12-21,4018.39,13607.41178651,0.018314192168509713,3957.3199999999997,4170.124,42.084181318592336,-97.48981277531493,-93.90040880507252,4087.821,4492.297057291492,3683.3449427085075
2021-12-22,3981.73,9073.77440969,-0.009123056746607405,3951.78,4166.3786666666665,36.89476108952957,-91.9647651280552,-93.51328006966907,4061.1060000000007,4413.756926996579,3708.4550730034225
2021-12-23,4113.76,13186.81833363,0.03315895352020348,3974.4485714285715,4158.753,50.26234975245774,-76.05568489013876,-90.02176103376301,4055.654,4401.076920179351,3710.231079820649
2021-12-24,4049.93,6839.92964321,-0.015516218739061172,3999.11,4151.3949999999995,55.24569050921338,-67.81642618647038,-85.5806940643045,4051.925,4395.824993755788,3708.025006244213
2021-12-25,4099.24,3850.63153297,0.012175519083045927,4018.778571428571,4137.177,50.39296583315031,-56.65476849913557,-79.79550895127072,4046.9505,4384.7331505453485,3709.1678494546513
2021-12-26,4062.58,3919.40048497,-0.00894312116392304,4038.8214285714284,4137.733,47.095055110141196,-50.18868605465195,-73.87414437194697,4032.2264999999998,4337.168865928158,3727.284134071841
2021-12-27,4037.4,7085.44843618,-0.006198031792604697,4051.861428571429,4135.636333333333,63.33457387420916,-46.55937717587267,-68.41119093273211,4018.5134999999996,4293.768225225411,3743.258774774589
2021-12-28,3793.08,21755.65390403,-0.06051419230197652,4019.6742857142854,4118.710333333333,46.86113215715987,-62.67522489562225,-67.26399772531013,3986.0395,4196.20141406921,3775.8775859307902
2021-12-29,3627.68,14161.77245817,-0.0436057241081127,3969.095714285714,4091.3426666666664,32.404031354983175,-87.78165573137358,-71.36752932652283,3962.143,4218.6382920958595,3705.64770790414
2021-12-30,3711.82,16312.69911217,0.023193887002161295,3911.675714285714,4060.7073333333333,39.2833227602735,-99.73955275959634,-77.04193401313753,3952.6504999999997,4231.635194956501,3673.6658050434976
2021-12-31,3677.0,27800.11243028,-0.009380842821042013,3858.4,4030.3546666666666,40.82875457875457,-110.74930624028866,-83.78340845856776,3932.0395,4228.878952795216,3635.2000472047844
2022-01-01,3768.13,5975.18773069,0.024783791134076694,3811.098571428571,4005.424666666667,41.19868592281163,-110.84345148880493,-89.1954170646152,3913.643,4202.7480524854345,3624.537947514565
2022-01-02,3768.13,5975.18773069,0.0,3769.034285714286,3990.2690000000002,42.725960041147985,-109.65403877480685,-93.28714140665355,3912.7200000000003,4203.645113822451,3621.794886177549
2022-01-03,3764.9,11589.13312508,-0.0008571891097175488,3730.105714285714,3978.282,41.278946659223486,-107.73020785899826,-96.17575469712249,3907.8309999999997,4205.504950270171,3610.157049729828
2022-01-04,3786.64,11484.16186271,0.00577438975802802,3729.1857142857143,3964.5456666666664,38.27710051090091,-103.26099323426024,-97.59280240455004,3896.1375,4193.548221066404,3598.7267789335956
2022-01-05,3538.66,24981.41166881,-0.06548813724040314,3716.468571428571,3937.2656666666667,31.535210915425452,-118.36458869084072,-101.74715966180818,3875.3165,4211.173005905311,3539.4599940946896
2022-01-06,3408.35,28217.09403574,-0.0368246737465594,3673.1157142857146,3907.155333333333,20.560076791452772,-139.24410548798141,-109.24654882704284,3851.8689999999997,4247.331723608924,3456.4062763910756
2022-01-07,3196.03,22053.77113038,-0.06229407191162872,3604.405714285714,3865.6043333333337,18.292809719726122,-170.95308183345605,-121.5878554283255,3813.5925,4301.692361821847,3325.4926381781534
2022-01-08,3081.09,13925.9047546,-0.03596336705224923,3506.2571428571428,3831.453666666667,13.950869937755385,-203.01711649918752,-137.87370764249792,3771.5330000000004,4355.712841779084,3187.353158220917
2022-01-09,3151.58,8928.99532469,0.022878267106770656,3418.1785714285716,3806.4506666666666,18.499308437067768,-220.2017919039722,-154.33932449479278,3731.8060000000005,4371.42929816359,3092.1827018364106
2022-01-10,3083.16,19337.2357834,-0.021709745587927376,3320.787142857143,3772.915333333333,17.962182052590578,-236.61415249855918,-170.79429009554607,3685.0445,4371.4828766561295,2998.60612334387
2022-01-11,3242.74,16990.21747956,0.05175858534750066,3243.087142857143,3743.138,30.40797436810253,-234.04635350573017,-183.4447027775829,3648.095,4346.7394751012225,2949.450524898777
2022-01-12,3374.65,20223.03469614,0.0406785619568637,3219.6571428571433,3729.4066666666668,40.77213149429983,-218.84461522353376,-190.52468526677308,3611.1394999999998,4283.7790114136005,2938.4999885863986
2022-01-13,3241.82,21742.71683507,-0.039361118930852035,3195.867142857143,3708.711333333333,33.44720715644151,-215.0365910397786,-195.4270664213742,3570.7340000000004,4229.331598582732,2912.1364014172686
2022-01-14,3308.82,13612.5691155,0.020667402878630003,3211.98,3684.9883333333332,37.32057745819214,-204.2578075221386,-197.1932146415271,3531.2130000000006,4149.931275762161,2912.49472423784
2022-01-15,3329.71,7400.8619025,0.006313428956546296,3247.497142857143,3664.1426666666666,34.13407255146058,-191.8187286120542,-196.11831743563255,3494.5695,4065.7651243557507,2923.3738756442494
2022-01-16,3350.15,8990.62621799,0.006138672737265427,3275.8642857142854,3646.5709999999995,35.09428848567842,-178.25650178948626,-192.5459543064033,3460.207,3973.6745735613176,2946.739426438682
2022-01-17,3211.22,23755.91908362,-0.04146978493500297,3294.1585714285716,3621.5596666666665,31.997424859212614,-176.68214742092687,-189.37319292930803,3431.114,3930.9233420242745,2931.3046579757256
2022-01-18,3163.04,20190.28299299,-0.015003643475065553,3282.772857142857,3596.2516666666666,30.066742529823173,-177.27862593648933,-186.95427953074432,3407.882,3912.393333745732,2903.370666254268
2022-01-19,3083.12,12868.0892495,-0.02526683190854373,3241.125714285714,3567.485,33.685967224386886,-182.10106778273985,-185.98363718114342,3376.447,3879.5645173424655,2873.3294826575348
2022-01-20,2999.53,29034.78537625,-0.02711214613767865,3206.5128571428572,3533.523,34.85223500118569,-190.47225649096708,-186.88136104310814,3342.5735,3851.6780619527076,2833.4689380472923
2022-01-21,2568.58,49694.99979282,-0.1436725086930286,3100.7642857142855,3486.4179999999997,29.992921234383658,-229.2380338949515,-195.3526956134768,3282.596,3858.820006968058,2706.371993031942
2022-01-22,2412.04,35399.47479439,-0.06094417927415141,2969.6685714285713,3429.6940000000004,29.21778998179751,-269.4852038394415,-210.17919725866977,3214.7915000000003,3864.8663918887905,2564.71660811121
2022-01-23,2543.27,15002.84234763,0.0544062287524254,2854.4,3379.472,31.791596075215068,-287.4783403618835,-225.63902587931253,3153.71,3815.6116073167036,2491.8083926832965
2022-01-24,2443.43,48726.78245549,-0.039256547672877895,2744.7157142857145,3324.2783333333336,31.204644412191584,-306.26386509756367,-241.76399372296277,3086.5495,3750.624145882696,2422.474854117304
2022-01-25,2459.84,19401.77528355,0.006715968945294248,2644.2585714285715,3270.853666666667,24.885478552089637,-316.18262248195697,-256.64771947476163,3032.6085,3717.0053003024495,2348.21169969755
2022-01-26,2463.78,38043.57448489,0.0016017301938338058,2555.781428571429,3218.3996666666667,18.166758696852582,-320.03620593147343,-269.325416766104,2985.38,3690.6487012539574,2280.111298746043
2022-01-27,2425.24,26049.11964842,-0.015642630429665183,2473.7400000000002,3172.8050000000003,19.44851840766239,-322.4826749482568,-279.95686840253455,2946.8405,3687.0177555124337,2206.663244487566
2022-01-28,2547.4,29752.9056647,0.050370272632811686,2470.714285714286,3136.7956666666664,22.641495875132975,-310.9794506742469,-286.161384856877,2920.156,3678.2192926609923,2162.0927073390076
2022-01-29,2603.89,13387.17825398,0.022175551542749306,2498.121428571428,3099.864666666667,24.571176322206355,-293.91670287353554,-287.71244846020875,2892.7715,3655.191979049955,2130.3510209500446
2022-01-30,2602.37,8339.17924668,-0.0005837420167518204,2506.5642857142857,3064.0436666666665,23.449838095779157,-277.32022863795237,-285.6340044957575,2868.732,3636.1790304670276,2101.2849695329724
2022-01-31,2688.91,27255.62947468,0.03325430280859365,2541.632857142857,3028.0696666666668,30.738651030718756,-254.25347271391502,-279.357898139389,2841.0405,3591.443699815748,2090.637300184252
2022-02-01,2791.04,29375.25297872,0.037981933199698004,2588.9471428571424,2995.5,36.806639239608465,-225.1366300644395,-268.5136445243991,2811.8599999999997,3519.0381567834293,2104.68184321657
2022-02-02,2682.3,20322.41165426,-0.03896038752579678,2620.164285714286,2959.413333333333,36.06928862382007,-208.43304530984233,-256.4975246814878,2783.884,3463.1632699510965,2104.6047300489035
2022-02-03,2697.56,19493.76224303,0.005689147373522552,2659.0671428571427,2923.110666666667,38.98152945726817,-191.75356386040175,-243.5487325172706,2753.321,3386.6012889517165,2120.0407110482834
2022-02-04,2997.77,25109.27664221,0.11128946158750863,2723.405714285714,2905.0809999999997,67.31233108789479,-152.55199219647648,-225.34938445311178,2736.724,3321.977965004696,2151.470034995304
2022-02-05,3016.45,13028.5285451,0.006231298598624813,2782.342857142857,2892.0176666666666,77.43103776924542,-118.60988343190274,-204.00148424886999,2720.0389999999998,3247.8682905815513,2192.2097094184483
2022-02-06,3058.17,4706.0359775,0.013830827628503739,2847.457142857143,2887.4223333333334,75.4351992728566,-87.33729242339723,-180.66864588377544,2712.3864999999996,3214.019715398025,2210.7532846019744
2022-02-07,3142.24,19172.16415428,0.027490296484498744,2912.218571428571,2889.4606666666664,85.06638833411948,-55.13423915549811,-155.56176453811997,2711.3464999999997,3209.1171649399616,2213.5758350600377
2022-02-08,3120.91,16399.96955236,-0.0067881511278578,2959.342857142857,2888.438333333333,83.00959723567654,-30.977154809930653,-130.64484259248212,2713.236,3217.197065054198,2209.2749349458018
2022-02-09,3247.46,16009.6768695,0.04054907062363222,3040.0800000000004,2893.9150000000004,84.86307098243678,-1.6024915214102293,-104.83637237826774,2725.6325,3269.835857922127,2181.429142077873
2022-02-10,3076.07,26006.96918756,-0.052776631582836964,3094.152857142857,2888.3593333333333,75.89255165938624,7.757971072404416,-82.31750368813331,2751.007,3311.459974471291,2190.554025528709
2022-02-11,2928.66,16820.17277855,-0.04792153624592432,3084.2799999999997,2873.4930000000004,64.86927084958347,3.2440546308357625,-65.2051920243395,2776.838,3318.82808515308,2234.8479148469205
2022-02-12,2916.9,6518.59899437,-0.004015488312060778,3070.058571428572,2862.662333333333,62.648810726495405,-1.2675785314286259,-52.41766932575732,2795.5195,3329.306631491896,2261.7323685081037
2022-02-13,2872.78,5707.29566881,-0.015125647091089767,3043.574285714286,2848.1276666666663,60.56363338047209,-8.307432678143414,-43.59562199623454,2816.987,3325.0683094937385,2308.9056905062616
2022-02-14,2936.13,12189.65765137,0.02205181044145399,3014.13,2835.008333333333,59.83592208288244,-8.674755070263473,-36.61144861104033,2840.8015,3322.3548850615516,2359.2481149384485
