,btc_price,btc_volume,btc_price_return,btc_price_MA7,btc_price_MA30,btc_price_RSI,btc_price_MACD,btc_price_Signal,btc_price_MA20,btc_price_BB_upper,btc_price_BB_lower
2022-10-01,19312.0,378.60698732,-0.005817245817245853,19264.714285714286,19768.5,41.61087866108787,-345.2487687613284,-425.9581935879292,19559.5,21180.75545894942,17938.24454105058
2022-10-02,19051.0,518.03380521,-0.013514913007456553,19299.14285714286,19738.233333333334,45.76622181316153,-345.139525207167,-409.7944599117768,19392.0,20322.03157841955,18461.96842158045
2022-10-03,19636.0,1109.13176723,0.030707049498714056,19357.714285714286,19731.433333333334,51.018287614297584,-294.4540548988407,-386.72637890918963,19364.95,20227.898550039612,18502.00144996039
2022-10-04,20343.0,2455.5428922,0.03600529639437777,19538.85714285714,19742.633333333335,65.0751183371064,-194.98875417409727,-348.37885396217115,19370.45,20257.7518770791,18483.148122920902
2022-10-05,20162.0,1789.84892196,-0.008897409428304526,19645.85714285714,19754.9,68.32324978392394,-129.27675213421026,-304.558433596579,19394.0,20340.172789390963,18447.827210609037
2022-10-06,19951.0,1438.88952495,-0.010465231623846827,19697.14285714286,19793.633333333335,57.022039979497684,-93.15165934358811,-262.2770787459808,19401.45,20363.364642243698,18439.535357756304
2022-10-07,19532.0,1290.58016407,-0.02100145356122496,19712.428571428572,19802.166666666668,52.82526115859449,-97.21146801938812,-229.26395660066228,19372.35,20277.0114429339,18467.688557066096
2022-10-08,19420.0,517.31876324,-0.005734179807495354,19727.85714285714,19805.433333333334,56.31485699822829,-108.21887973952471,-205.05494122843479,19372.4,20277.07240945909,18467.72759054091
2022-10-09,19445.0,707.27451611,0.0012873326467559565,19784.14285714286,19741.233333333334,58.214747736093145,-113.61535467992144,-186.76702391873212,19367.75,20269.79069812182,18465.70930187818
2022-10-10,19131.0,1052.98301829,-0.01614811005399841,19712.0,19656.533333333333,48.73770927451502,-141.5970332835932,-177.73302579170434,19380.4,20260.347701804032,18500.45229819597
2022-10-11,19059.0,1332.93245318,-0.0037635251685745885,19528.571428571428,19564.0,49.7828447339848,-167.64994918922093,-175.71641047120767,19410.05,20195.114657085593,18624.985342914406
2022-10-12,19157.0,870.27070879,0.0051419276982003215,19385.0,19455.866666666665,46.28339140534263,-178.3335733410495,-176.23984304517603,19397.75,20190.946033388893,18604.553966611107
2022-10-13,19377.0,2920.78208384,0.01148405282664311,19303.0,19429.2,46.91535150645624,-167.1217851598194,-174.4162314681047,19401.9,20193.677720013762,18610.12227998624
2022-10-14,19181.0,1233.61011892,-0.010115084894462556,19252.85714285714,19394.133333333335,46.52817302219693,-172.06842649748796,-173.94667047398136,19414.9,20181.572070166472,18648.22792983353
2022-10-15,19066.0,331.43098278,-0.00599551639643392,19202.285714285714,19373.3,46.50170648464164,-183.15689561962063,-175.78871550310922,19427.7,20159.609427826803,18695.7905721732
2022-10-16,19264.0,417.01160964,0.010384978495751707,19176.428571428572,19355.366666666665,53.08427454387489,-173.96231278802588,-175.42343496009255,19429.6,20159.49931534545,18699.70068465455
2022-10-17,19547.0,1141.62350258,0.01469061461794019,19235.85714285714,19336.466666666667,48.587749920660116,-142.20060472580008,-168.77886891323408,19453.2,20165.125365702912,18741.27463429709
2022-10-18,19334.0,1524.52635389,-0.01089681281014987,19275.14285714286,19333.633333333335,31.012420022581864,-132.68700889669708,-161.5604969099267,19449.25,20162.98882147365,18735.51117852635
2022-10-19,19126.0,1302.59535401,-0.01075824971552708,19270.714285714286,19319.9,30.700447093889707,-140.3138268779221,-157.3111629035258,19425.95,20150.41204362066,18701.48795637934
2022-10-20,19043.0,1491.66449329,-0.004339642371640751,19223.0,19325.4,32.23787167449139,-151.31131872214974,-156.1111940672506,19406.85,20151.284585875095,18662.415414124902
2022-10-21,19165.0,1923.43991085,0.006406553589245467,19220.714285714286,19348.7,41.876936697653825,-148.47104801638488,-154.58316485707746,19399.5,20150.74920528178,18648.25079471822
2022-10-22,19206.0,455.42088912,0.002139316462301144,19240.714285714286,19342.133333333335,45.109689213893965,-141.28313167407032,-151.92315822047604,19407.25,20146.463201931747,18668.036798068253
2022-10-23,19574.0,1195.61743587,0.01916067895449336,19285.0,19351.466666666667,52.54839984195969,-104.68538375146818,-142.47560332667447,19404.15,20139.83565227468,18668.464347725323
2022-10-24,19332.0,1155.85918678,-0.012363339123326877,19254.285714285714,19365.166666666668,54.08702724684832,-94.12378200297462,-132.80523906193451,19353.6,19941.821011109092,18765.378988890905
2022-10-25,20087.0,2804.51314609,0.03905441754603767,19361.85714285714,19407.733333333334,66.35900700190962,-24.54846687805184,-111.15388462515799,19349.85,19916.948348487786,18782.75165151221
2022-10-26,20775.0,2711.06904662,0.03425100811470094,19597.428571428572,19459.366666666665,71.67738478027867,85.12505314150621,-71.89809707182515,19391.05,20207.11565139324,18574.98434860676
2022-10-27,20296.0,1668.35551143,-0.02305655836341758,19776.428571428572,19500.066666666666,61.51340516161363,131.87068787886528,-31.144340081687066,19429.25,20339.219085660356,18519.280914339644
2022-10-28,20599.0,1827.61380674,0.014929050059125037,19981.285714285714,19539.6,67.3011224987799,191.1629009878634,13.317108132223026,19488.2,20537.704665125737,18438.695334874265
2022-10-29,20821.0,1213.18946622,0.010777222195252234,20212.0,19580.566666666666,70.8680142687277,253.1478212186994,61.2832507495183,19557.0,20763.27796395822,18350.72203604178
