,btc_price,btc_volume,eth_price,eth_volume,sol_price,sol_volume,btc_price_return,eth_price_return,sol_price_return,btc_price_MA7,btc_price_MA30,eth_price_MA7,eth_price_MA30,sol_price_MA7,sol_price_MA30,btc_price_RSI,btc_price_MACD,btc_price_Signal,btc_price_MA20,btc_price_BB_upper,btc_price_BB_lower,eth_price_RSI,eth_price_MACD,eth_price_Signal,eth_price_MA20,eth_price_BB_upper,eth_price_BB_lower,sol_price_RSI,sol_price_MACD,sol_price_Signal,sol_price_MA20,sol_price_BB_upper,sol_price_BB_lower
2022-11-19,16690.0,1377.3963971,1216.8,4217.84831205,12.85101414,314294255.0,0.00023972192256982439,0.013915507041079911,-0.029928859162719035,16641.285714285714,18934.566666666666,1220.9142857142856,1401.8300000000002,13.641419002857143,24.864872106333333,24.828037995414334,-895.1432170489607,-736.6511052142021,18377.7,22367.569862013712,14387.83013798629,27.188888888888883,-64.07860825985108,-43.730778572348605,1371.3200000000002,1730.2584207560362,1012.3815792439641,14.485910680303661,-4.825905364746166,-4.074761228399803,22.072692204,40.246325859174,3.899058548825998
2022-11-20,16256.0,1827.05676561,1141.4,7882.67071236,12.25283337,508411732.0,-0.026003594967046184,-0.06196581196581186,-0.04654735910204211,16633.571428571428,18837.6,1209.7571428571428,1396.5433333333335,13.511176791428571,24.336343988333333,24.72007826937711,-909.1705305226242,-771.1549902758865,18165.6,22131.819273607005,14199.38072639299,26.7023134002619,-69.52193689555588,-48.88901023699006,1349.7199999999998,1709.4480938066768,989.9919061933228,16.15787567690174,-4.8161137778247,-4.223031738284782,21.054781962,39.022499368893314,3.0870645551066858
2022-11-21,15766.0,5633.48780213,1105.6,27492.39415343,11.84620857,504498729.0,-0.0301427165354331,-0.031364990362712564,-0.033186185408803914,16516.0,18722.933333333334,1190.3285714285714,1389.6,13.203298570000001,23.797422187,24.263764404609475,-948.8879922980232,-806.7015906803139,17929.9,21877.24543179473,13982.554568205273,25.701081819136647,-75.85022073383675,-54.2812523363594,1326.06,1684.592520143016,967.527479856984,17.72939787396146,-4.7859951250762585,-4.335624415643078,20.034671164,37.63952872355576,2.4298136044442344
2022-11-22,16197.0,3718.55455894,1138.2,10812.60331269,12.43562508,529418278.0,0.0273373081314221,0.029486251808972685,0.049755709307083285,16419.285714285714,18610.366666666665,1174.0285714285715,1382.0700000000002,12.936774391428571,23.236273988666664,34.8447765039289,-934.8103570246421,-832.3233439491796,17732.05,21606.004186889837,13858.095813110162,36.943778310684785,-77.34331809164837,-58.893665487417195,1307.04,1662.9157819951074,951.1642180048925,24.134857657497548,-4.660837654175616,-4.4006670633495855,19.117048598000004,36.26925545176208,1.9648417442379262
2022-11-23,16603.0,3505.26636046,1183.2,14392.96897772,14.35151196,859905329.0,0.025066370315490527,0.03953610964681076,0.1540643809760145,16412.0,18519.4,1169.3428571428572,1376.7133333333334,12.946203505714283,22.770988910000003,56.60480349344978,-880.740296830114,-842.0067345253666,17551.75,21272.956248971495,13830.543751028503,57.44074140081981,-74.04197478974424,-61.923327347882605,1289.645,1633.2046047269,946.0853952731001,51.43039676276361,-4.3568305665563045,-4.39189976399093,18.292430211000003,34.63761016591007,1.9472502560899372
2022-11-24,16591.0,2141.4844617,1203.2,6702.07537541,14.58235073,620159372.0,-0.0007227609468168916,0.01690331304935766,0.0160846307095297,16398.428571428572,18402.866666666665,1169.7857142857142,1368.1466666666665,13.081005778571427,22.225734743,37.480438184663534,-829.298052554288,-839.4649981311509,17323.65,20654.162290294942,13993.137709705063,38.11868359678673,-69.0162274758336,-63.34190737347281,1267.545,1569.0998791812187,965.9901208187814,35.711878098542655,-4.050583395839675,-4.323636490360679,17.332505083999997,32.01853588139187,2.6464742866081252
2022-11-25,16508.0,2043.44612911,1198.2,6076.21724089,14.06313801,323667943.0,-0.005002712313905144,-0.004155585106383031,-0.035605556992387655,16373.0,18260.633333333335,1169.5142857142857,1355.8600000000001,13.19752598,21.65168196433333,42.603024014230655,-786.1646924800152,-828.8049370009238,17084.0,19851.70138334768,14316.29861665232,38.62920168067228,-64.69102684555219,-63.611731267888686,1246.085,1496.5773007538307,995.5926992461692,38.69261534255471,-3.8059043378042574,-4.220090059849395,16.197373868,27.729885751127995,4.6648619848720045
2022-11-26,16454.0,1503.64131011,1204.9,10068.99003442,14.15919399,333271818.0,-0.003271141264841293,0.005591720914705389,0.0068303375769829255,16339.285714285714,18132.566666666666,1167.814285714286,1345.5533333333335,13.384408815714286,21.102634271666666,44.79426433915212,-747.7192999149302,-812.5878095837252,16861.35,18972.768707388714,14749.931292611283,42.972897457390346,-60.03064427942809,-62.895513870196574,1227.9099999999999,1427.513817071668,1028.3061829283317,47.71688155945046,-3.5631695066049485,-4.088705949200506,15.271154452,23.817571422124175,6.724737481875822
2022-11-27,16424.0,1189.79470656,1193.1,3374.93772425,14.11576653,225035409.0,-0.0018232648596085976,-0.009793343845962421,-0.0030670856004000324,16363.285714285714,17993.4,1175.2,1333.4933333333333,13.650542124285712,20.502784379999998,52.065217391304344,-711.470410584283,-792.3643297838369,16653.05,17831.504737542946,15474.595262457053,46.04790419161676,-56.63654803212944,-61.64372070258315,1209.15,1328.407024509435,1089.8929754905653,56.80749925863315,-3.3358510230544383,-3.938134963971293,14.496875525499998,19.747164853819854,9.246586197180143
2022-11-28,16210.0,3254.70177817,1167.6,12308.46604622,13.40451813,447463511.0,-0.013029712615684419,-0.021372894141312604,-0.05038680673050211,16426.714285714286,17839.7,1184.0571428571427,1318.3899999999999,13.873157775714285,19.854364046333334,42.96846011131725,-692.0335837801067,-772.2981805830909,16536.05,17320.193240147506,15751.906759852493,39.03378778897453,-55.36611310296803,-60.38819918266013,1200.82,1305.7076612085123,1095.9323387914876,45.650573085274026,-3.1764748638846108,-3.7858029439539567,13.959454585,16.599773662238086,11.319135507761914
2022-11-29,16434.0,2310.87079583,1215.7,13140.08657956,13.36973381,265372933.0,0.013818630475015414,0.04119561493662216,-0.0025949698200751214,16460.571428571428,17699.9,1195.1285714285714,1305.9166666666667,14.00660188,19.201157475333332,41.647684130599856,-651.0499321952921,-748.0485309055312,16563.9,17286.64881711973,15841.151182880272,45.11739594450375,-49.902768208576845,-58.291112987843476,1206.6200000000001,1300.1812515391969,1113.0587484608034,42.938397352754045,-3.0181831765135563,-3.6322789904658768,13.930898429,16.584385452740857,11.277411405259144
2022-11-30,17170.0,4442.42726142,1295.1,23558.61116105,14.11544514,331594403.0,0.04478520141170739,0.06531216583038568,0.0557760790601709,16541.571428571428,17588.966666666667,1211.1142857142856,1296.64,13.97287804857143,18.584637706333332,58.19047619047619,-552.808610501259,-709.0005468246768,16544.85,17171.784152519496,15917.915847480499,59.46398659966497,-38.719774137944796,-54.37684521786374,1206.6299999999999,1300.2310143900374,1113.0289856099623,48.83930002606813,-2.800283279154314,-3.4658798482035644,13.752600289499998,15.74081027629092,11.764390302709076
2022-12-01,16977.0,3207.29094124,1276.5,8831.67333646,13.48096848,232200065.0,-0.011240535818287656,-0.014361825341672407,-0.04494910742857383,16596.714285714286,17472.2,1221.5857142857144,1286.5633333333333,13.815537727142857,17.959055837999998,54.39444276653578,-484.935112188261,-664.1874598973936,16543.35,17165.755613233698,15920.9443867663,59.08226343319069,-31.000678793285033,-49.701611932948,1206.215,1298.4199039688056,1114.0100960311943,48.92141587224372,-2.648265448925226,-3.302356968347897,13.610311413999998,15.187736717307208,12.032886110692788
2022-12-02,17095.0,2354.25847362,1296.0,9733.74609392,13.71564007,245049936.0,0.0069505801967366665,0.01527614571092828,0.017407620999051465,16680.571428571428,17370.233333333334,1235.5571428571427,1279.1433333333334,13.765895164285713,17.389974627,55.96383785360163,-416.81843844231116,-614.7136556063772,16558.7,17220.412006059858,15896.987993940143,60.89525107930016,-23.044114876035337,-44.37011252156547,1208.2549999999999,1306.6225914757429,1109.887408524257,53.270520120832714,-2.4802632562508666,-3.137938225928491,13.5691433445,15.086344230897051,12.05194245810295
2022-12-03,16886.0,1176.68422549,1241.3,3015.52824445,13.30245781,161314094.0,-0.012225797016671591,-0.04220679012345685,-0.030124898137546374,16742.285714285714,17259.466666666667,1240.7571428571428,1269.4833333333333,13.643504281428573,16.805260564,52.69675288937809,-375.3729711092492,-566.8455187069516,16587.5,17253.759472147984,15921.240527852016,52.56222547584187,-20.911261494987684,-39.67834231624992,1209.345,1308.7152587090147,1109.9747412909853,53.146510928373544,-2.3533329065914614,-2.9810171620610855,13.576039792500001,15.086736744328297,12.065342840671706
2022-12-04,17114.0,1610.41549764,1279.6,3075.59952854,13.7182188,141802483.0,0.013502309605590401,0.03085474905341168,0.03125444906034258,16840.85714285714,17124.833333333332,1253.1142857142856,1257.2966666666664,13.58671174857143,16.136506081666667,62.514585764294054,-320.43566227440533,-517.5635474204423,16613.75,17320.40285902929,15907.097140970709,65.66893424036277,-15.946646891659839,-34.932003231331905,1211.2450000000001,1314.5858356647868,1107.9041643352134,60.480066001814805,-2.1939013239626792,-2.823593994441404,13.5618829265,15.061060780903606,12.062705072096392
2022-12-05,16968.0,2250.64943146,1259.6,16974.95171211,13.83111286,335440747.0,-0.008531027229169097,-0.015629884338855926,0.008229498424387138,16949.14285714286,16980.4,1266.2571428571428,1245.0366666666669,13.647653852857143,15.372017766,69.48767833981842,-285.38864638073574,-471.128567212501,16618.45,17333.59046468292,15903.309535317081,68.1091251175917,-13.4707050013983,-30.639743585345187,1211.61,1315.610848175193,1107.6091518248068,64.81809748512696,-2.034983021402093,-2.6658717998335417,13.538373853,15.003080731426175,12.073666974573824
2022-12-06,17087.0,1304.40031155,1271.4,3667.75220258,14.2888546,279979830.0,0.0070132013201320564,0.009368053350270023,0.033095076631454834,17042.428571428572,16853.066666666666,1274.2142857142858,1235.1366666666665,13.778956822857143,14.758860175666666,66.05339105339105,-245.18498838562664,-425.93985144712616,16640.1,17385.354996992763,15894.845003007234,66.46884272997032,-10.43604164006615,-26.59900319628938,1214.3799999999999,1321.769063444446,1106.9909365555538,64.11254702779843,-1.8507686794939158,-2.502851175765617,13.538541175,15.003608140065944,12.073474209934057
2022-12-07,16836.0,1186.08578319,1231.2,11019.71999463,13.51965332,223134812.0,-0.014689530052086397,-0.03161868806040591,-0.05383225608580278,16994.714285714286,16727.933333333334,1265.0857142857142,1223.9,13.693843705714286,14.222803784333333,54.451662208635845,-230.91505704033625,-386.9348925657682,16647.6,17397.80261123986,15897.397388760139,56.006006006006,-11.146364742839523,-23.50847550559941,1215.935,1323.3540863178882,1108.5159136821117,42.32490515642845,-1.7467106085459854,-2.3516230623216905,13.5325871,14.996907292335846,12.068266907664155
2022-12-08,17229.0,1763.33349476,1280.8,5873.21238577,13.68922234,195918913.0,0.023342836778332154,0.04028589993502263,0.012542408890703793,17030.714285714286,16683.9,1265.7,1222.12,13.723594257142858,13.874013297666666,60.640426951300874,-185.75297342746853,-346.69850873810833,16674.75,17468.82380673504,15880.676193264962,59.040074557315926,-7.619166435977149,-20.33061369167496,1219.97,1330.8902482587864,1109.0497517412136,41.665371812145025,-1.6317512224922375,-2.2076486943558,13.554673387,15.014205514321155,12.095141259678844
2022-12-09,17229.0,1763.33349476,1280.8,5873.21238577,13.5801878,211833041.0,0.0,0.0,-0.007964991530702403,17049.85714285714,16728.966666666667,1263.5285714285712,1228.1566666666665,13.704243932857143,13.861990993333334,62.36706689536878,-148.2527315834559,-307.0093533071779,16701.7,17533.636510745317,15869.763489254687,59.73597359735972,-4.768863871501253,-17.21826372764022,1223.1699999999998,1337.3500259060045,1108.9899740939952,45.11950613898356,-1.5317857839316993,-2.07247611227098,13.59113207,15.012587334957093,12.169676805042908
2022-12-10,17128.0,1355.48361402,1266.7,3236.63432164,13.57699585,109293691.0,-0.005862209066109458,-0.011008744534665715,-0.00023504461403689447,17084.428571428572,16714.866666666665,1267.1571428571428,1227.2166666666665,13.743463652857143,13.725177257333334,61.37744767049291,-125.23969046254933,-270.6554207382522,16745.3,17570.25629231303,15920.343707686967,57.159406858202026,-3.6061611344161975,-14.495843208995417,1229.435,1338.352782126079,1120.5172178739208,44.004009684574875,-1.4362636638750743,-1.945233622591799,13.657340194,14.932118002703579,12.38256238529642
2022-12-11,17091.0,1239.3577856,1263.6,1655.35255363,13.42780972,117436002.0,-0.0021602055114432472,-0.0024473040183153882,-0.01098815464394498,17081.14285714286,16717.666666666668,1264.8714285714286,1226.51,13.70197664142857,13.628546048333332,61.23273829572247,-108.73386405201381,-238.27110940100454,16811.55,17508.207425451976,16114.892574548025,58.33530385433908,-2.9014092904385507,-12.176956425284045,1237.3349999999998,1330.1660128538635,1144.503987146136,43.065866188655,-1.3569576068064926,-1.8275784194347378,13.736420251499998,14.695195902946573,12.777644600053424
2022-12-12,17209.0,1692.91694971,1274.7,3871.84179718,13.31854439,205298705.0,0.006904218594582012,0.00878442545109226,-0.008137241462191414,17115.571428571428,16731.7,1267.0285714285715,1227.1599999999999,13.628752574285715,13.587864146,67.38600765750087,-85.1497110061282,-207.64682972202928,16862.15,17516.594328391406,16207.705671608597,63.10893512851898,-1.4307187085139503,-10.027708881930028,1244.16,1325.6854148303667,1162.6345851696335,49.01376203830195,-1.2880756498803212,-1.7196778655238545,13.780566216999997,14.549710087411542,13.011422346588452
2022-12-13,17772.0,3862.90787671,1320.5,16765.13174016,13.83398628,315949878.0,0.03271543959556045,0.035930022750451096,0.03870106784244465,17213.428571428572,16780.433333333334,1274.042857142857,1230.5266666666664,13.563771385714286,13.610179393666668,70.82814445828144,-20.790050232215435,-170.27547382406652,16920.6,17678.262999669983,16162.937000330012,62.90004923682914,3.39139748767775,-7.3438876080084725,1251.025,1334.0462116212027,1168.0037883787975,54.796661810600646,-1.1783115083583322,-1.6114045940907502,13.754689933,14.476310756864914,13.033069109135086
2022-12-14,17803.0,3864.02469832,1307.3,11490.60677288,14.14052582,441479811.0,0.0017443169029933703,-0.009996213555471423,0.022158438919602563,17351.571428571428,16820.9,1284.9142857142856,1232.7166666666667,13.652467457142857,13.614818383666666,62.624650977263656,32.34404353916398,-129.7515703514204,16981.2,17817.646015507504,16144.753984492498,51.794117647058826,6.077768895090912,-4.659556307388596,1256.23,1339.6784170963979,1172.7815829036022,50.28499755933708,-1.054432613566366,-1.5000101979858735,13.732598687500001,14.36962886741303,13.095568507586972
2022-12-15,17362.0,1890.6371207,1266.4,10261.81948258,14.02151108,272679087.0,-0.024771105993371956,-0.031285856345138696,-0.008416571032434317,17370.571428571428,16837.166666666668,1282.857142857143,1233.1866666666667,13.699937277142855,13.605492275333331,56.98729582577133,38.42523901772074,-96.11620847759218,17023.9,17845.69825928486,16202.10174071514,48.606127518630984,4.850535451952055,-2.7575379555204655,1259.6399999999999,1338.5545680640546,1180.7254319359452,56.957336311489016,-0.9548542266659208,-1.3909790037218832,13.730517341,14.363257892274065,13.097776789725936
2022-12-16,16633.0,2859.76917009,1167.3,19438.12436761,12.26660633,358747840.0,-0.041988250201589694,-0.07825331648768175,-0.12515803325243313,17285.428571428572,16836.466666666667,1266.642857142857,1231.5633333333333,13.51228278142857,13.538195547666668,43.13725490196078,-15.402032205834985,-79.97337322324076,17032.85,17832.10472523203,16233.595274767966,35.43788187372709,-4.071662094119347,-3.020362783240242,1257.76,1343.6487750775116,1171.8712249224884,36.59525454345444,-1.005947844032626,-1.313972771784032,13.635887958000001,14.516305353152827,12.755470562847176
2022-12-17,16781.0,1113.80758183,1187.6,4480.36428914,12.50440407,222801055.0,0.008897973907292744,0.017390559410605633,0.019385780679895603,17235.85714285714,16839.633333333335,1255.3428571428572,1231.1466666666668,13.359055384285714,13.500384522666668,48.41149773071105,-45.592606159265415,-73.0972198104457,17050.7,17807.52108016669,16293.87891983331,43.41104294478527,-9.396213879854713,-4.295533002563136,1257.485,1344.2759593891194,1170.6940406108804,42.36975742262179,-1.015545042550329,-1.2542872259372913,13.555319835,14.53962168719144,12.571017982808561
2022-12-18,16749.0,697.75458834,1183.1,2511.7230643,12.41312027,110722042.0,-0.001906918538823632,-0.0037891545975076157,-0.00730013197662116,17187.0,16841.733333333334,1243.8428571428572,1230.5799999999997,13.214099748571428,13.472571978333333,44.1299453200386,-71.27932243435498,-72.73364033522756,17077.65,17741.041057185044,16414.25894281496,37.0885737222371,-13.819766260361348,-6.200379654122779,1258.26,1341.8907523399553,1174.6292476600447,36.696423714752044,-1.01877295087559,-1.2071843709249512,13.505749942,14.614069993941614,12.397429890058385
2022-12-19,16446.0,2174.57311813,1167.7,7870.55836153,11.93265533,206060595.0,-0.01809063227655383,-0.013016651170653204,-0.038706218061963615,17078.0,16833.6,1228.5571428571427,1228.9433333333334,13.016115597142857,13.441960018,42.00857317819963,-114.76288279307846,-81.13948882679774,17078.25,17739.207160818536,16417.292839181464,37.55079924139802,-18.356512242121653,-8.631606171722554,1255.8600000000001,1347.0469658281656,1164.6730341718346,31.997078600544555,-1.0480196782429552,-1.175351432388552,13.433896017999999,14.746798779906303,12.120993256093694
2022-12-20,16898.0,2117.32194813,1216.9,6740.88141861,12.28051472,177388342.0,0.02748388665937007,0.042134109788473095,0.029151884503480385,16953.14285714286,16855.0,1213.7571428571428,1231.46,12.794191088571427,13.442882729666668,47.37427063073076,-111.46638013631673,-87.20486708870155,17064.65,17728.84378118409,16400.456218815914,43.29643296432964,-17.776965507123123,-10.46067803880267,1251.95,1342.757940761633,1161.142059238367,30.549727185971634,-1.031241069676156,-1.146529359846073,13.342149497,14.70982679243393,11.97447220156607
2022-12-21,16824.0,1619.70708472,1214.0,7054.76348552,12.1289854,167974882.0,-0.004379216475322578,-0.0023831046100748488,-0.01233900397946841,16813.285714285714,16890.266666666666,1200.4285714285713,1235.0733333333335,12.506828171428571,13.452308624,49.82466393921683,-113.51651189940821,-92.46719605084289,17057.0,17728.923867879967,16385.076132120033,47.67063921993499,-17.35165720469263,-11.838873871980661,1248.825,1340.3743280903223,1157.2756719096778,34.701402641907265,-1.018431210204433,-1.120909729917745,13.274550342999998,14.743253611364338,11.805847074635658
2022-12-22,16821.0,1958.28070801,1218.0,8001.94476296,11.79482937,181200151.0,-0.0001783166904422151,0.0032948929159801743,-0.027550204652732058,16736.0,16911.066666666666,1193.5142857142857,1237.7333333333333,12.188730784285715,13.430948766999999,43.27176781002638,-114.06842126480115,-96.78744109363454,17043.3,17723.08885267911,16363.511147320889,40.29666254635354,-16.501610446894347,-12.7714211869634,1244.925,1334.639843576747,1155.210156423253,29.88826251309675,-1.0234452633225484,-1.1014168365987058,13.178509807999998,14.77170008330523,11.585319532694765
2022-12-23,16779.0,2131.82970264,1220.3,3897.08214368,11.78616619,157181374.0,-0.0024968789013732895,0.0018883415435140272,-0.0007344896418794988,16756.85714285714,16916.933333333334,1201.0857142857144,1238.97,12.120096478571428,13.345437241333334,42.680546519193236,-116.55133120902974,-100.74021911671359,17037.95,17724.60090342484,16351.29909657516,40.71801166001841,-15.464091073156624,-13.309955164202046,1243.875,1334.2575524621825,1153.4924475378175,30.539104589560864,-1.016401538519677,-1.0844137769829,13.102695227000002,14.811188751337841,11.394201702662162
2022-12-24,16839.0,961.07844925,1220.5,1647.29857463,11.44427586,202780776.0,0.003575898444484249,0.00016389412439576923,-0.029007764228717314,16765.14285714286,16925.2,1205.7857142857142,1239.5466666666664,11.968649591428571,13.240834745666666,45.2357401912298,-112.38208593787931,-103.06859248094673,17024.2,17715.437060421726,16332.962939578274,42.59615384615384,-14.459036394893019,-13.539771410340242,1240.92,1330.2428938656083,1151.5971061343919,28.44865364119019,-1.0265733298733277,-1.0728456875609858,12.988998079999998,14.823059307586643,11.154936852413353
2022-12-25,16828.0,715.3400759,1218.1,2597.68687309,11.38790321,105389060.0,-0.000653245442128414,-0.0019664072101598373,-0.004925838094923418,16776.428571428572,16935.866666666665,1210.7857142857142,1240.2099999999998,11.822190011428573,13.151660252333334,45.62687063518457,-108.71236857799886,-104.19734770035717,17017.2,17713.649219832812,16320.750780167187,42.6919370382268,-13.698278041325693,-13.571472736537332,1238.845,1328.2688276270603,1149.4211723729397,28.992488591003095,-1.0273408042401666,-1.063744710896822,12.8668375975,14.788122342905226,10.945552852094774
2022-12-26,16917.0,730.00082463,1227.7,2955.66550785,11.30661106,132410401.0,0.00528880437366297,0.007881126344306821,-0.007138465132774829,16843.714285714286,16951.3,1219.357142857143,1240.97,11.732755115714285,13.056574154666666,45.09738079247818,-97.49863140341768,-102.85760444096927,17008.7,17705.711696658975,16311.688303341027,42.414460942543585,-12.180324595752154,-13.293243108380297,1236.66,1324.861740047883,1148.4582599521173,29.160497031986665,-1.0227193581829574,-1.0555396403540493,12.717725420499999,14.637227947210569,10.79822289378943
2022-12-27,16700.0,2192.58511361,1211.0,4675.86400748,11.08543015,223332961.0,-0.012827333451557621,-0.013602671662458321,-0.019562087068023648,16815.428571428572,16960.5,1218.5142857142857,1241.5666666666666,11.562028748571427,12.955562942,29.635258358662625,-104.91238568084009,-103.26856068894344,17001.9,17708.592190877927,16295.207809122076,30.495190594941235,-12.184431444995198,-13.071480775703277,1235.65,1324.5746517244597,1146.7253482755405,19.682475525146344,-1.0250877068483035,-1.0494492536529003,12.596014262,14.60789239134039,10.58413613265961
2022-12-28,16540.0,2246.57471744,1189.5,6996.17855159,9.75590611,468728777.0,-0.009580838323353325,-0.017753922378199838,-0.11993436628167298,16774.85714285714,16971.5,1215.0142857142857,1242.2966666666666,11.22301742142857,12.833942541333332,27.127852227453815,-122.28883264257456,-107.07261507966966,16967.45,17694.412961494392,16240.48703850561,29.619377162629775,-13.763894857422201,-13.209963592047062,1231.085,1319.6235262565685,1142.5464737434315,10.541110336485858,-1.1213202372630526,-1.0638234503749309,12.3993484505,14.708320252646214,10.090376648353786
2022-12-29,16628.0,1557.13203307,1200.2,4095.13023683,9.65178299,772500177.0,0.005320435308343363,0.00899537620849089,-0.010672829240666037,16747.285714285714,16977.966666666667,1212.4714285714285,1241.7799999999997,10.916867938571427,12.710010847333333,34.75913621262458,-127.48931008960062,-111.15595408165586,16937.4,17668.515197212608,16206.284802787395,37.210200927357036,-13.990951435734814,-13.366161160784614,1227.0549999999998,1313.3751745041222,1140.7348254958774,10.56943970117824,-1.1922436340579345,-1.0895074871115318,12.20292821,14.745493528421902,9.660362891578098
2022-12-30,16603.0,2244.56900529,1199.3,5301.53304587,9.88017654,837030648.0,-0.0015034880923743277,-0.0007498750208299043,0.023663353210141125,16722.14285714286,16959.066666666666,1209.4714285714285,1238.5866666666666,10.644583702857144,12.568835227333333,49.11971830985915,-132.10519059550643,-115.34580138442598,16911.15,17651.09716028666,16171.202839713344,59.962640099626384,-14.081198596113836,-13.50916864785046,1223.685,1308.7416937871515,1138.6283062128484,20.277602778097787,-1.2160041473979941,-1.1148068191688243,12.018087244499998,14.674987780770048,9.36118670822995
2022-12-31,16528.0,603.92156358,1195.1,2290.33124631,9.96103859,285758573.0,-0.004517255917605212,-0.003502042858334109,0.008184271776179974,16677.714285714286,16944.1,1205.8428571428572,1235.8733333333332,10.432692664285714,12.451504231000001,42.24402207234825,-140.19905491671307,-120.31645209088342,16883.0,17636.844602173966,16129.155397826036,52.59515570934255,-14.326478296170308,-13.672630577514429,1220.26,1304.0565305154246,1136.4634694845754,17.03431572371251,-1.214311803178406,-1.1347078159707407,11.844748688,14.565972437051654,9.123524938948345
2023-01-01,16615.0,473.82361803,1200.0,1439.82771276,9.98217297,194221164.0,0.005263794772507158,0.004100075307505779,0.002121704459735474,16647.285714285714,16928.1,1203.2571428571428,1232.6733333333332,10.23187405857143,12.327055327666667,46.02609727164887,-138.00252063940206,-123.85366580058715,16853.3,17599.835041667407,16106.764958332593,55.83160800552106,-13.964501100531606,-13.731004682117867,1216.525,1296.684810773634,1136.3651892263663,17.907829255832795,-1.1974616478704263,-1.1472585823506778,11.677930116999999,14.427650662048865,8.928209571951133
2023-01-02,16673.0,1050.89359259,1214.5,8529.7934029,11.27296734,558570124.0,0.003490821546795031,0.012083333333333224,0.12930995825050284,16612.428571428572,16921.0,1201.3714285714286,1231.78,10.227067812857143,12.259405645333334,57.8764746703678,-130.08213030088882,-125.09935870064749,16798.35,17409.7078588644,16186.992141135597,66.24999999999991,-12.365065963201687,-13.45781693833463,1211.225,1274.724817654954,1147.7251823450458,42.82600907434047,-1.067644321200408,-1.131335730120624,11.54987917,14.108746122488183,8.991012217511818
2023-01-03,16670.0,1398.45413875,1214.5,5359.96699475,13.34404564,1149255381.0,-0.00017993162598217705,0.0,0.18372077533225606,16608.14285714286,16906.2,1201.8714285714286,1229.6100000000001,10.549727168571428,12.246933206666666,38.50806451612903,-122.63359507497807,-124.60620597551362,16741.7,17130.576979621437,16352.823020378564,48.73417721518983,-10.971034833234626,-12.960460517314631,1206.585,1251.3129625255428,1161.8570374744572,58.412686802610324,-0.788554479265775,-1.0627794799496542,11.510055161,13.919593863547647,9.100516458452354
2023-01-04,16849.0,2016.36996126,1256.5,15963.83253996,13.43511295,1142852070.0,0.010737852429514083,0.03458213256484144,0.006824565237323554,16652.285714285714,16902.233333333334,1211.4428571428573,1229.5066666666667,11.075328145714286,12.233733209666667,51.13947128532361,-101.12111197689956,-119.9091871757908,16716.05,16980.387483682316,16451.712516317682,65.87005227781921,-6.403391813081043,-11.649046776467914,1206.09,1248.1715699139565,1164.0084300860433,60.43144155167112,-0.5536433421458682,-0.960952252388897,11.4807352545,13.773017873484719,9.188452635515283
2023-01-05,16826.0,1136.32658619,1250.6,7264.02645873,13.41932964,564255825.0,-0.0013650661760341576,-0.004695582968563539,-0.00117478059609466,16680.571428571428,16893.533333333333,1218.642857142857,1228.8133333333333,11.613549095714287,12.204749044333335,50.22381378692928,-84.94898291741629,-112.9171463241159,16725.7,16991.359933027805,16460.040066972197,62.00294550810006,-3.2224362638087314,-9.963724673936078,1210.2549999999999,1252.6593431254,1167.8506568745997,63.669274856995806,-0.36454589657163083,-0.8416709812254438,11.53837142,13.96772153530097,9.10902130469903
2023-01-06,16950.0,1755.18037801,1269.2,9421.58037323,13.52584171,517147909.0,0.0073695471294426,0.014872861026707263,0.007937212428444251,16730.14285714286,16897.333333333332,1228.6285714285714,1230.0800000000002,12.134358405714284,12.204955323999998,57.130942452043364,-61.41869396292532,-102.61745585187779,16734.15,17017.38564675952,16450.91435324048,66.07495069033524,0.7902489815051013,-7.812929942847843,1214.335,1262.8268777800292,1165.8431222199708,64.40126705516215,-0.20374156871065807,-0.7140850987224867,11.589443302000001,14.144023368346557,9.034863235653445
2023-01-07,16945.0,529.24357095,1263.9,2237.86133896,13.09226799,210349250.0,-0.0002949852507374562,-0.004175858808698307,-0.032055211741791156,16789.714285714286,16887.866666666665,1238.457142857143,1229.5166666666667,12.581676891428572,12.185056845666669,54.63286713286713,-42.68221465142415,-90.63040761178708,16743.95,17042.49840040562,16445.40159959438,63.804071246819305,3.502292988728186,-5.549885356532638,1218.375,1269.3116531260712,1167.4383468739288,63.43831481435826,-0.11002050809353392,-0.5932721805966962,11.623400688,14.241350989566861,9.00545038643314
2023-01-08,17119.0,816.23975246,1289.6,5697.66100277,14.31993294,535020165.0,0.01026851578636756,0.020333887174618148,0.09377022765938658,16861.714285714286,16884.2,1251.2571428571428,1229.8100000000002,13.201356887142856,12.209715017,61.13236419280796,-13.635887958349485,-75.23150368109957,16777.6,17086.286453107536,16468.91354689246,69.80609418282543,7.637344071438747,-2.9124394709383608,1224.4699999999998,1278.9264374436461,1170.0135625563535,70.07418910994964,0.06259485459046665,-0.4620987735592636,11.742764568499998,14.624489052029322,8.861040084970675
