date,btc_price,btc_high,btc_low,eth_price,eth_high,eth_low,sol_price,sol_high,sol_low,btc_sma_14,eth_sma_14,sol_sma_14,btc_sma_30,eth_sma_30,sol_sma_30
2022-11-10,17551.0,18150.0,15748.0,1294.9,1350.0,1082.6,17.68140793,18.6756382,13.41102695,19951.285714285714,1507.5357142857142,29.50232042642857,19694.933333333334,1421.32,29.647573217
2022-11-11,17007.0,17645.0,16394.0,1284.8,1305.0,1196.7,16.32674599,18.13648224,15.50747204,19694.714285714286,1488.2428571428572,28.374854905714287,19623.266666666666,1420.9966666666667,29.152948570666666
2022-11-12,16788.0,17054.0,16610.0,1255.2,1288.9,1236.2,14.53900146,16.40843391,14.53801346,19406.64285714286,1462.1357142857144,27.066417285714287,19536.966666666667,1419.9166666666667,28.619431305333332
2022-11-13,16310.0,17240.0,16263.0,1219.5,1272.0,1200.0,13.16452885,14.66088772,13.12266445,19098.214285714286,1435.6785714285713,25.65203142214286,19441.266666666666,1417.3366666666666,28.058001677666667
2022-11-14,16589.0,17130.0,15784.0,1241.6,1288.2,1172.1,14.00135612,14.88998795,12.25461769,18819.0,1411.9785714285715,24.322768415714286,19358.7,1416.2166666666667,27.538868618333332
2022-11-15,16874.0,17095.0,16511.0,1252.3,1291.4,1232.6,14.30129433,14.96986294,13.9320364,18561.428571428572,1388.6571428571428,23.040830544285715,19279.033333333333,1414.4233333333334,27.009950415666665
2022-11-16,16654.0,16980.0,16371.0,1216.0,1265.8,1186.1,14.28550816,14.56210709,13.71196365,18311.428571428572,1367.0428571428572,21.86207567,19182.6,1410.5733333333333,26.445304807666666
2022-11-17,16686.0,16724.0,16412.0,1200.1,1227.2,1182.2,13.63873482,14.4636898,13.0782547,18059.785714285714,1343.4,20.63313675,19094.333333333332,1406.8766666666668,25.894451587
2022-11-19,16690.0,16799.0,16548.0,1216.8,1231.5,1198.0,12.85101414,13.25535297,12.64458084,17741.0,1312.8,19.138148240714287,19013.13333333333,1404.5966666666666,25.359458765
2022-11-20,16256.0,16730.0,16169.0,1141.4,1224.1,1129.2,12.25283337,13.41673374,12.20330811,17380.64285714286,1278.0857142857142,17.38722474357143,18920.233333333334,1399.8733333333332,24.83171666533333
2022-11-21,15766.0,16269.0,15479.0,1105.6,1145.0,1079.7,11.84620857,12.25759792,11.34163761,17013.428571428572,1245.0285714285715,15.898840905,18806.933333333334,1393.3933333333334,24.289634387333333
2022-11-22,16197.0,16281.0,15613.0,1138.2,1141.4,1074.4,12.43562508,12.46562767,11.01065159,16699.64285714286,1214.307142857143,14.672718049285715,18706.63333333333,1387.5366666666666,23.770359803
2022-11-23,16603.0,16647.0,16150.0,1183.2,1188.5,1127.2,14.35151196,14.40245533,12.42763329,16560.571428571428,1203.5214285714285,13.972616265,18607.6,1381.5066666666667,23.273074500666667
2022-11-24,16591.0,16783.0,16456.0,1203.2,1215.5,1179.5,14.58235073,14.85400963,13.91685677,16611.571428571428,1210.9142857142858,14.018437250714285,18516.233333333334,1376.8166666666666,22.815484047666665
2022-11-25,16508.0,16604.0,16339.0,1198.2,1207.3,1170.8,14.06313801,14.58117294,13.96150684,16537.071428571428,1204.0071428571428,13.759989399285715,18396.933333333334,1368.0833333333333,22.25292279
2022-11-26,16454.0,16685.0,16387.0,1204.9,1234.0,1196.3,14.15919399,14.8878088,14.03124809,16497.571428571428,1198.3,13.605164256428571,18252.9,1356.02,21.682071877333332
2022-11-27,16424.0,16587.0,16402.0,1193.1,1222.8,1188.5,14.11576653,14.40946579,14.08296585,16471.571428571428,1193.8642857142856,13.57493319,18123.833333333332,1345.32,21.131576602666666
2022-11-28,16210.0,16477.0,16004.0,1167.6,1199.0,1149.4,13.40451813,14.14507675,12.82484055,16464.428571428572,1190.1571428571428,13.59207528142857,17977.533333333333,1332.41,20.508018431
2022-11-29,16434.0,16529.0,16102.0,1215.7,1226.2,1157.2,13.36973381,13.89747334,13.28012753,16453.35714285714,1188.307142857143,13.546959402142857,17831.3,1318.91,19.85843862
2022-11-30,17170.0,17223.0,16430.0,1295.1,1310.0,1212.2,14.11544514,14.21945,13.30828476,16474.5,1191.3642857142856,13.53368446,17716.033333333333,1309.0833333333333,19.230089093333333
2022-12-01,16977.0,17250.0,16864.0,1276.5,1295.9,1263.7,13.48096848,14.15432358,13.441185,16497.571428571428,1195.6857142857143,13.47621734,17598.666666666668,1299.1866666666667,18.59242010233333
2022-12-02,17095.0,17102.0,16800.0,1296.0,1296.8,1264.9,13.71564007,13.77305222,13.37707901,16526.785714285714,1202.5357142857142,13.481710572142857,17485.833333333332,1289.76,17.974660620333335
2022-12-03,16886.0,17150.0,16868.0,1241.3,1306.3,1236.5,13.30245781,13.73070908,13.27840233,16540.785714285714,1204.2857142857142,13.513956548571429,17376.9,1280.5166666666667,17.391806667333334
2022-12-04,17114.0,17195.0,16890.0,1279.6,1286.2,1240.6,13.7182188,13.7240181,13.2993679,16602.071428571428,1214.1571428571428,13.618626936428571,17273.733333333334,1272.1333333333334,16.820951304
2022-12-05,16968.0,17418.0,16879.0,1259.6,1305.4,1247.8,13.83111286,14.13531971,13.63022614,16687.928571428572,1225.1571428571428,13.760405814285715,17134.233333333334,1259.28,16.155959957
2022-12-06,17087.0,17101.0,16914.0,1271.4,1274.2,1241.7,14.2888546,14.32291317,13.82865334,16751.5,1234.6714285714286,13.89277935142857,16993.766666666666,1247.4133333333334,15.406729699333333
2022-12-07,16836.0,17131.0,16736.0,1231.2,1276.9,1219.4,13.51965332,14.31062984,13.49742508,16768.14285714286,1238.1,13.833360877142857,16858.066666666666,1236.1733333333334,14.767932066333334
2022-12-08,17229.0,17296.0,16734.0,1280.8,1292.6,1222.7,13.68922234,13.75301743,13.31049061,16813.714285714286,1243.642857142857,13.769565992142857,16746.033333333333,1226.59,14.237527975666668
2022-12-10,17128.0,17223.0,17100.0,1266.7,1281.3,1260.0,13.57699585,13.69578743,13.56840801,16858.0,1248.5357142857142,13.734841552142857,16698.63333333333,1224.34,13.884996606
2022-12-11,17091.0,17264.0,17080.0,1263.6,1284.0,1256.8,13.42780972,13.77830505,13.41335964,16903.5,1252.7285714285715,13.682599818571429,16739.1,1229.8033333333333,13.867895032333333
2022-12-12,17209.0,17240.0,16881.0,1274.7,1279.0,1240.8,13.31854439,13.45808506,12.95115662,16959.571428571428,1258.557142857143,13.62565538,16727.7,1229.13,13.722466247666667
2022-12-13,17772.0,18106.0,17093.0,1320.5,1350.0,1255.9,13.83398628,14.05764961,12.82897186,17071.14285714286,1269.4785714285715,13.656331676428572,16753.2,1230.32,13.639374257333333
2022-12-14,17803.0,18373.0,17669.0,1307.3,1352.2,1300.2,14.14052582,14.8876667,13.83106232,17168.928571428572,1276.0214285714285,13.711388248571428,16787.033333333333,1232.0566666666666,13.626091736
2022-12-15,17362.0,17853.0,17288.0,1266.4,1311.2,1259.5,14.02151108,14.46716404,13.90906429,17182.64285714286,1273.9714285714285,13.704678672857144,16822.1,1233.62,13.654657810333333
2022-12-16,16633.0,17525.0,16572.0,1167.3,1279.5,1156.6,12.26660633,14.1450119,12.14768028,17158.071428571428,1266.1714285714286,13.617938519285714,16823.566666666666,1231.1433333333334,13.596832817333333
2022-12-17,16781.0,16794.0,16596.0,1187.6,1189.7,1162.3,12.50440407,12.51194096,11.98780823,17135.64285714286,1258.4285714285713,13.531421662142858,16820.466666666667,1228.9866666666667,13.536936475333333
2022-12-18,16749.0,16850.0,16676.0,1183.1,1196.4,1173.2,12.41312027,12.56893158,12.31215763,17125.85714285714,1254.2714285714285,13.467897552142857,16823.63333333333,1227.89,13.474523545666667
2022-12-19,16446.0,16815.0,16293.0,1167.7,1194.8,1150.6,11.93265533,12.56692314,11.73771,17078.14285714286,1246.2785714285715,13.340357304285714,16815.63333333333,1226.81,13.417654229333333
2022-12-20,16898.0,17046.0,16402.0,1216.9,1230.2,1163.4,12.28051472,12.43645,11.8753891,17073.14285714286,1243.2285714285715,13.229600294285714,16822.566666666666,1226.8133333333333,13.398637582
2022-12-21,16824.0,16919.0,16719.0,1214.0,1221.7,1202.3,12.1289854,12.27906132,11.9295969,17054.35714285714,1239.1285714285714,13.075323922857143,16841.5,1229.2333333333333,13.394509316333334
2022-12-22,16821.0,16863.0,16570.0,1218.0,1236.6,1182.4,11.79482937,12.16859436,11.72010899,17053.285714285714,1238.1857142857143,12.952122212142857,16876.666666666668,1232.98,13.392796676333333
2022-12-23,16779.0,16916.0,16750.0,1220.3,1230.1,1212.6,11.78616619,12.08467579,11.75558472,17021.14285714286,1233.8642857142856,12.81618963,16896.066666666666,1235.7166666666667,13.371148046666667
2022-12-24,16839.0,16848.0,16779.0,1220.5,1227.3,1214.6,11.44427586,11.78625488,11.23962402,17000.5,1230.5642857142857,12.663852487857143,16903.933333333334,1236.96,13.274240176666666
2022-12-25,16828.0,16850.0,16731.0,1218.1,1223.7,1196.5,11.38790321,11.53402615,11.27482986,16981.714285714286,1227.3142857142857,12.51814488,16911.833333333332,1237.4566666666667,13.167758592666667
2022-12-26,16917.0,16933.0,16801.0,1227.7,1230.8,1211.6,11.30661106,11.45341015,11.13846397,16960.85714285714,1223.9571428571428,12.374435356428572,16925.466666666667,1238.44,13.075874361
2022-12-27,16700.0,16961.0,16588.0,1211.0,1233.6,1200.8,11.08543015,11.39070797,10.7662096,16884.285714285714,1216.1357142857144,12.178109918571428,16933.666666666668,1238.6433333333334,12.973415566333333
2022-12-28,16540.0,16772.0,16465.0,1189.5,1215.2,1181.9,9.75590611,11.09810925,9.52294922,16794.071428571428,1207.7214285714285,11.864922796428571,16937.533333333333,1238.5233333333333,12.828086885666666
2022-12-29,16628.0,16650.0,16486.0,1200.2,1205.6,1186.2,9.65178299,9.82712936,8.14126778,16741.64285714286,1202.9928571428572,11.552799361428571,16951.466666666667,1239.61,12.702995714333333
2022-12-30,16603.0,16650.0,16337.0,1199.3,1201.7,1181.1,9.88017654,10.02177238,9.06271458,16739.5,1205.2785714285715,11.382340090714285,16957.1,1239.0633333333333,12.586677138666667
2022-12-31,16528.0,16627.0,16471.0,1195.1,1207.6,1191.6,9.96103859,10.15116692,9.69262409,16721.428571428572,1205.8142857142857,11.200671127857143,16935.7,1235.73,12.448196920333332
2023-01-01,16615.0,16622.0,16496.0,1200.0,1203.5,1191.1,9.98217297,10.05280113,9.72101116,16711.85714285714,1207.0214285714285,11.027032035,16923.63333333333,1233.18,12.331570403333334
2023-01-02,16673.0,16782.0,16552.0,1214.5,1222.9,1193.0,11.27296734,11.37201309,9.84521103,16728.071428571428,1210.3642857142856,10.979911464285715,16909.566666666666,1230.4633333333334,12.250147979
2023-01-03,16670.0,16766.0,16605.0,1214.5,1219.5,1204.9,13.34404564,13.50026798,11.05326653,16711.785714285714,1210.192857142857,11.055877958571429,16902.36666666667,1229.57,12.25153424
2023-01-04,16849.0,16984.0,16652.0,1256.5,1270.2,1212.6,13.43511295,14.09533978,12.92294598,16713.571428571428,1213.2285714285715,11.149172783571428,16893.533333333333,1228.8,12.242097378333334
2023-01-05,16826.0,16871.0,16755.0,1250.6,1259.5,1242.2,13.41932964,13.76920033,12.99019241,16713.928571428572,1215.557142857143,11.265208517142858,16888.8,1228.5,12.228371271
2023-01-06,16950.0,17024.0,16669.0,1269.2,1276.0,1235.6,13.52584171,13.5412941,12.77132416,16726.14285714286,1219.05,11.389471054285714,16884.233333333334,1228.4266666666667,12.202937508
2023-01-07,16945.0,16975.0,16907.0,1263.9,1270.7,1261.2,13.09226799,13.52675724,13.05507278,16733.714285714286,1222.15,11.507184777857143,16887.86666666667,1229.5166666666667,12.188691330333333
2023-01-08,17119.0,17163.0,16915.0,1289.6,1294.2,1257.9,14.31993294,14.33325672,12.92428589,16754.5,1227.2571428571428,11.716615472857143,16884.2,1229.81,12.209715017
2023-01-09,17179.0,17393.0,17108.0,1320.5,1345.0,1285.5,16.30246353,17.36155701,14.32553291,16773.214285714286,1233.8857142857144,12.073462077857142,16885.9,1231.6033333333332,12.300563939666667
2023-01-10,17446.0,17490.0,17147.0,1335.5,1347.5,1317.0,16.19672394,16.64008713,15.71121311,16826.5,1242.7785714285715,12.43855449142857,16897.733333333334,1234.0,12.392861080333333
2023-01-11,17930.0,17992.0,17318.0,1390.2,1396.9,1321.5,16.35941505,16.44658852,15.36848736,16925.785714285714,1257.1142857142856,12.910233701428572,16921.766666666666,1237.85,12.494223435666667
2023-01-12,18853.0,19114.0,17911.0,1416.6,1437.9,1360.9,16.61904335,16.80843353,15.74472237,17084.714285714286,1272.5714285714287,13.407895155714286,16957.8,1241.0533333333333,12.587058671333333
2023-01-13,19931.0,19991.0,18720.0,1451.0,1463.8,1402.1,18.28844452,18.51446533,16.3813591,17322.428571428572,1290.55,14.008485725714285,17028.733333333334,1245.8433333333332,12.725322628
2023-01-14,20960.0,21247.0,19895.0,1550.0,1591.9,1449.9,24.24945831,24.5650177,18.26682472,17639.0,1315.9,15.029087134285714,17148.666666666668,1255.2966666666666,13.066254202333333
2023-01-15,20885.0,21052.0,20549.0,1553.2,1567.1,1516.0,22.87330627,24.65198708,22.11684799,17944.0,1341.1285714285714,15.94988237,17290.4,1268.16,13.419810867
2023-01-16,21189.0,21456.0,20634.0,1577.1,1603.7,1522.3,23.57756424,24.75278854,22.58559608,18266.571428571428,1367.0285714285715,16.828782148571428,17437.333333333332,1281.1433333333334,13.788916206
2023-01-17,21134.0,21594.0,20863.0,1565.1,1607.7,1541.6,22.88406372,23.80280113,22.88289261,18585.428571428572,1392.0714285714287,17.51021201142857,17583.5,1293.8766666666668,14.137947654333333
2023-01-18,20670.0,21646.0,20358.0,1511.7,1611.6,1501.4,20.85063362,23.48263359,20.69349861,18858.35714285714,1410.3,18.039892059285716,17724.3,1305.3433333333332,14.435213597333334
2023-01-19,21086.0,21185.0,20654.0,1551.4,1564.0,1509.7,21.42676544,21.7654438,20.52894974,19162.64285714286,1431.7857142857142,18.611851759285713,17863.9,1316.4933333333333,14.740088621333333
2023-01-20,22678.0,22750.0,20869.0,1658.4,1671.3,1542.6,25.54827118,25.67833328,21.0045433,19571.785714285714,1459.5857142857142,19.47059672142857,18059.033333333333,1331.3066666666666,15.187398147333333
2023-01-21,22783.0,23362.0,22442.0,1626.4,1680.0,1619.2,24.62783813,26.41049957,24.61499405,19988.785714285714,1485.4785714285715,20.294566017142856,18257.766666666666,1344.92,15.615165106
2023-01-22,22717.0,23076.0,22314.0,1628.0,1664.0,1604.3,24.23278999,25.3892498,23.75632286,20388.64285714286,1509.65,21.002627235,18455.7,1358.51,16.030052566
2023-01-23,22922.0,23167.0,22525.0,1626.4,1647.7,1584.4,24.35780716,24.88598251,23.97373581,20798.85714285714,1531.5,21.578008922857144,18658.466666666667,1372.04,16.460503609333333
2023-01-24,22637.0,23162.0,22473.0,1556.5,1641.4,1533.5,22.79567337,25.16766548,22.64778328,21169.64285714286,1547.2857142857142,22.04936245357143,18852.1,1383.32,16.840762614666666
2023-01-25,23054.0,23815.0,22334.0,1609.8,1640.0,1517.5,24.57144547,25.21659279,22.39700699,21535.64285714286,1562.9714285714285,22.635936055,19056.666666666668,1396.0566666666666,17.282923761666666
2023-01-26,23010.0,23282.0,22866.0,1601.6,1632.7,1577.5,24.35069656,25.12034798,23.95353889,21832.571428571428,1576.1857142857143,23.188196998571428,19267.0,1409.0766666666666,17.725099308666667
2023-01-27,23083.0,23500.0,22541.0,1598.2,1621.4,1553.6,24.40785789,24.86176491,23.49876595,22057.714285714286,1586.7,23.62529795357143,19485.1,1422.7,18.213497701333335
2023-01-28,23033.0,23187.0,22894.0,1572.9,1606.2,1557.4,23.98180199,25.01738548,23.84182739,22205.785714285714,1588.3357142857142,23.606179645,19698.6,1435.1233333333332,18.691165001333335
2023-01-29,23746.0,23954.0,22981.0,1645.3,1660.7,1567.2,26.13238716,26.65280533,23.82784462,22410.14285714286,1594.9142857142858,23.838971137142856,19936.7,1449.99,19.232905355333333
2023-01-30,22831.0,23799.0,22504.0,1566.3,1647.5,1533.9,23.94632149,26.24931526,23.4891758,22527.428571428572,1594.142857142857,23.865310940714284,20146.8,1462.3633333333332,19.699081452
2023-01-31,23127.0,23318.0,22724.0,1585.3,1605.2,1562.0,23.95254707,24.34128761,23.59224892,22669.785714285714,1595.5857142857142,23.94163118,20363.86666666667,1475.2066666666667,20.164760588666667
2023-02-01,23735.0,23810.0,22768.0,1642.0,1647.8,1557.0,24.99335861,25.12623596,22.64312172,22888.714285714286,1604.892857142857,24.237540107857143,20599.266666666666,1489.4566666666667,20.622106964333334
2023-02-02,23498.0,24258.0,23377.0,1644.0,1714.1,1625.9,24.26505852,26.03715134,24.25430679,23061.0,1611.5071428571428,24.440275327857144,20826.86666666667,1503.7733333333333,20.986140727
2023-02-03,23434.0,23719.0,23212.0,1664.2,1676.1,1626.3,24.68089676,25.00357246,24.11897469,23115.0,1611.9214285714286,24.378320012142858,21046.36666666667,1517.3633333333332,21.36100018733333
2023-02-04,23330.0,23582.0,23266.0,1667.0,1695.0,1645.7,24.31774521,24.89257813,24.31774521,23154.071428571428,1614.8214285714287,24.356170517857144,21263.166666666668,1531.2433333333333,21.72428070633333
2023-02-05,22937.0,23428.0,22766.0,1629.8,1673.9,1610.3,23.49343872,24.42566681,23.11682701,23169.785714285714,1614.95,24.303359712857144,21462.733333333334,1543.2633333333333,22.05653394
2023-02-06,22763.0,23148.0,22643.0,1614.0,1657.8,1605.6,22.70638847,23.68735695,22.60390472,23158.428571428572,1614.0642857142857,24.185401235,21656.666666666668,1554.9333333333334,22.377004622666668
2023-02-07,23252.0,23338.0,22751.0,1671.7,1677.5,1613.5,23.86135674,23.89979935,22.60705376,23202.35714285714,1622.2928571428572,24.261521475714286,21861.1,1567.67,22.695052082666667
2023-02-08,22961.0,23439.0,22686.0,1650.6,1696.9,1631.9,23.19267082,24.1480732,22.88185501,23195.714285714286,1625.2071428571428,24.16303757214286,22053.833333333332,1578.6733333333334,22.924725659
2023-02-09,21802.0,23003.0,21700.0,1545.6,1655.5,1524.8,20.45212746,23.27908707,20.20357704,23109.428571428572,1621.2071428571428,23.884568350714286,22199.033333333333,1585.6766666666667,23.066572443
2023-02-10,21639.0,21939.0,21454.0,1514.4,1554.9,1492.3,20.13010979,21.11772728,19.84334373,23006.285714285714,1615.2214285714285,23.579014915,22322.666666666668,1589.8166666666666,23.192262267666667
2023-02-11,21868.0,21904.0,21610.0,1538.9,1543.3,1505.0,20.83009529,20.86067963,20.11946869,22923.071428571428,1612.7928571428572,23.353893007857142,22423.166666666668,1593.8933333333334,23.332630665666667
2023-02-12,21789.0,22086.0,21649.0,1515.7,1548.0,1494.4,21.48997879,22.26061821,20.64662552,22783.285714285714,1603.5357142857142,23.02229241,22485.1,1596.05,23.439348474666666
2023-02-13,21790.0,21897.0,21376.0,1506.4,1525.9,1463.2,20.7901001,21.52965546,19.87074471,22708.928571428572,1599.2571428571428,22.796848025,22512.766666666666,1594.5966666666666,23.324036534333334
2023-02-14,22211.0,22316.0,21569.0,1556.6,1568.8,1492.3,21.82495308,22.2456646,20.7112236,22643.5,1597.2071428571428,22.644877025714287,22556.966666666667,1594.71,23.289091428
2023-02-15,24332.0,24374.0,22064.0,1675.3,1680.9,1542.9,23.8839016,23.90115356,21.5021019,22686.14285714286,1599.5857142857142,22.56563009642857,22661.733333333334,1597.9833333333333,23.299302673333333
2023-02-16,23521.0,25270.0,23520.0,1638.3,1742.0,1634.3,22.28595161,24.03055382,22.26426125,22687.785714285714,1599.1785714285713,22.424265317142858,22741.3,1600.4233333333334,23.279365603
2023-02-17,24580.0,25014.0,23369.0,1694.5,1720.9,1632.5,23.16675758,23.49330902,22.1539135,22769.64285714286,1601.3428571428572,22.31611251857143,22871.63333333333,1606.5166666666667,23.356569735
2023-02-18,24640.0,24869.0,24450.0,1692.2,1711.9,1681.0,23.47859192,23.75763512,22.96770477,22863.214285714286,1603.142857142857,22.256172997857142,22990.1,1611.21,23.424963951
2023-02-19,24296.0,25183.0,24211.0,1682.7,1726.7,1667.3,24.84075165,25.52073097,23.26829338,22960.285714285714,1606.9214285714286,22.352409635714285,23044.033333333333,1612.02,23.401379966666667
2023-02-20,24843.0,25118.0,23862.0,1703.9,1719.5,1652.5,26.18138695,26.92558098,24.34207153,23108.85714285714,1613.3428571428572,22.600623812857144,23112.7,1614.6033333333332,23.453164927333333
2023-02-21,24450.0,25250.0,24165.0,1659.8,1716.6,1638.4,24.94855881,26.42429733,24.67382813,23194.428571428572,1612.4928571428572,22.67828110357143,23170.466666666667,1615.6633333333334,23.477023888
2023-02-22,24188.0,24474.0,23594.0,1643.5,1667.4,1595.6,24.1813488,25.1352005,23.3779335,23282.071428571428,1611.9857142857143,22.748900959285713,23212.666666666668,1616.2333333333333,23.471141942666666
2023-02-23,23939.0,24590.0,23636.0,1650.7,1678.5,1629.0,23.9008007,24.63583374,23.68366814,23434.714285714286,1619.4928571428572,22.995234762142857,23256.066666666666,1619.3733333333332,23.507979520333333
2023-02-24,23189.0,24124.0,22865.0,1607.8,1664.0,1576.6,23.05303574,24.05632973,22.63655663,23545.428571428572,1626.1642857142858,23.204015187142858,23260.566666666666,1619.3066666666666,23.457365862666666
2023-02-25,23161.0,23215.0,22770.0,1595.0,1608.8,1558.4,22.52339935,23.27343941,21.64186287,23637.785714285714,1630.1714285714286,23.324965477142857,23265.6,1619.0866666666666,23.396455955666667
2023-02-26,23562.0,23678.0,23068.0,1642.0,1651.0,1588.1,23.25608826,23.48444748,22.32423973,23764.428571428572,1639.192857142857,23.45111615357143,23281.566666666666,1620.5466666666666,23.358063634666667
2023-02-27,23493.0,23890.0,23126.0,1634.3,1664.6,1608.4,22.69258881,23.36746216,22.40076637,23886.071428571428,1648.3285714285714,23.587008204285713,23296.9,1622.5933333333332,23.315089862
2023-02-28,23136.0,23594.0,23048.0,1605.4,1647.3,1597.5,21.91638756,22.72503281,21.82581329,23952.14285714286,1651.8142857142857,23.593539238571427,23276.566666666666,1621.2633333333333,23.174556542
2023-03-01,23634.0,23990.0,23040.0,1665.3,1669.8,1595.7,22.50643158,22.79533768,21.73867798,23902.285714285714,1651.1,23.495148522857143,23303.333333333332,1624.5633333333333,23.126560211666668
2023-03-02,23466.0,23791.0,23206.0,1648.0,1677.9,1620.0,21.98487854,22.57521629,21.73250961,23898.35714285714,1651.7928571428572,23.47364330357143,23314.63333333333,1626.6533333333334,23.060971260666665
2023-03-03,22359.0,23477.0,22000.0,1569.8,1649.2,1543.6,21.39935303,22.00171089,20.54107857,23739.714285714286,1642.8857142857144,23.34740012142857,23268.766666666666,1624.2466666666667,22.941171074666666
2023-03-04,22347.0,22401.0,22170.0,1566.8,1577.8,1549.7,20.96683884,21.53683853,20.37414551,23575.928571428572,1633.9285714285713,23.167989187142858,23230.4,1621.6733333333334,22.831230418666667
2023-03-05,22428.0,22652.0,22212.0,1564.6,1587.9,1551.9,20.97858429,21.61699677,20.89556313,23442.5,1625.4928571428572,22.89212009,23196.86666666667,1618.3533333333332,22.707820003
2023-03-06,22407.0,22590.0,22263.0,1565.8,1582.6,1555.2,20.63501167,21.09886551,20.52221489,23268.5,1615.6285714285714,22.49595042714286,23166.1,1614.98,22.585062218333334
2023-03-07,22200.0,22547.0,21931.0,1561.5,1583.9,1535.6,20.2447319,20.88684845,19.82059669,23107.785714285714,1608.607142857143,22.159962790714285,23141.533333333333,1612.7033333333334,22.476771991
2023-03-08,21704.0,22275.0,21590.0,1532.3,1570.1,1523.3,18.42119408,20.33236694,18.28630447,22930.35714285714,1600.6642857142858,21.748523167857144,23106.233333333334,1609.98,22.333932178
2023-03-09,20367.0,21824.0,20043.0,1437.7,1545.8,1408.2,17.30814743,18.68904686,16.9431324,22675.214285714286,1585.45,21.27761936285714,23010.066666666666,1602.18,22.115491867666666
2023-03-10,20220.0,20368.0,19569.0,1431.5,1438.8,1369.9,18.24364281,18.32339668,16.11734581,22463.14285714286,1572.857142857143,20.934091296428573,22918.7,1594.8766666666668,21.950524267333332
2023-03-11,20618.0,20874.0,19893.0,1484.0,1489.5,1416.8,18.22584343,18.8481884,17.17135429,22281.5,1564.9285714285713,20.62712301642857,22879.233333333334,1592.8233333333333,21.876314799666666
2023-03-12,22183.0,22269.0,20456.0,1591.4,1609.1,1459.7,20.31053162,20.39289093,17.94247627,22183.0,1561.3142857142857,20.41672611357143,22897.36666666667,1595.39,21.882328860666668
2023-03-13,24209.0,24618.0,21900.0,1679.9,1700.2,1571.1,20.43371201,21.34041214,18.96447182,22234.14285714286,1564.5714285714287,20.255377770714286,22975.4,1600.09,21.86911608466667
2023-03-14,24750.0,26533.0,24070.0,1704.6,1784.1,1665.3,20.92803383,22.10667229,19.91452789,22349.428571428572,1571.6571428571428,20.184781075714287,23074.1,1606.3866666666668,21.850384586
2023-03-15,24368.0,25273.0,23940.0,1656.7,1721.8,1614.8,19.29098129,21.48890877,18.83035851,22401.85714285714,1571.0428571428572,19.955106055,23160.033333333333,1611.3966666666668,21.800413959
2023-03-16,25050.0,25217.0,24229.0,1676.9,1693.7,1638.2,19.73054314,19.88351059,19.0363102,22515.0,1573.107142857143,19.794082097857142,23254.666666666668,1615.4066666666668,21.730600294333332
2023-03-17,27466.0,27818.0,24954.0,1794.4,1803.0,1666.3,21.62910271,21.67624092,19.4998188,22879.785714285714,1589.15,19.810492789285714,23359.13333333333,1619.3766666666668,21.655440331333335
2023-03-18,26980.0,27776.0,26707.0,1764.1,1846.0,1753.0,21.19590187,22.86198807,21.1418705,23210.714285714286,1603.2428571428572,19.826854434285714,23474.433333333334,1623.57,21.61910534
2023-03-19,28054.0,28474.0,26900.0,1785.9,1846.5,1763.0,21.90340233,22.45381165,21.19828987,23612.571428571428,1619.05,19.892912865714287,23590.233333333334,1626.6166666666666,21.576993498333334
2023-03-20,27815.0,28567.0,27231.0,1738.1,1807.9,1730.0,22.17646408,23.83119392,21.58555984,23998.85714285714,1631.357142857143,20.003016609285716,23696.066666666666,1628.1466666666668,21.533589237
2023-03-21,28192.0,28497.0,27436.0,1806.9,1839.9,1725.0,22.61826706,23.22371483,21.63910294,24426.85714285714,1648.8857142857144,20.172554835,23825.933333333334,1632.2866666666666,21.459506417333333
2023-03-22,27320.0,28936.0,26688.0,1738.2,1823.2,1715.5,21.48048592,23.06732178,21.14965057,24828.0,1663.5928571428572,20.391075680714287,23908.5,1633.43,21.302809716333332
2023-03-23,28343.0,28818.0,27187.0,1817.2,1859.6,1733.9,22.2167778,22.70059776,21.21627617,25397.714285714286,1690.7,20.741692135714285,24038.266666666666,1638.6766666666667,21.211750349333332
2023-03-24,27493.0,29380.0,27043.0,1751.7,1822.3,1729.5,20.6788559,22.2584343,20.35582733,25917.214285714286,1713.5714285714287,20.915635927857142,24148.433333333334,1642.2833333333333,21.095000586
2023-03-25,27499.0,27810.0,27210.0,1744.3,1764.6,1716.6,20.44664574,20.95248222,20.1848526,26408.714285714286,1732.1642857142858,21.074264664285714,24267.1,1645.4033333333334,20.979862087333334
2023-03-26,28004.0,28217.0,27453.0,1775.7,1800.6,1741.5,20.97551918,21.12998199,20.34568977,26824.5,1745.3285714285714,21.121763775714285,24427.6,1651.0,20.910611535333334
2023-03-27,27142.0,28051.0,26541.0,1716.4,1781.9,1687.8,19.92167473,20.97982407,19.50805473,27034.0,1747.9357142857143,21.085189684285716,24560.3,1655.0466666666666,20.823887381333332
2023-03-28,27272.0,27514.0,26647.0,1773.4,1794.8,1703.0,20.4706974,20.76420784,19.6655674,27214.14285714286,1752.85,21.052522796428573,24683.966666666667,1659.4266666666667,20.731041019333333
2023-03-29,28353.0,28650.0,27258.0,1793.2,1827.0,1773.2,21.11146736,21.50514412,20.45812225,27498.785714285714,1762.6,21.182557515714286,24845.966666666667,1664.7233333333334,20.678336971
